ID,PaperID,EntityName,EntityType
1946,PMC6420511,National Museums of Kenya,ORG
1947,PMC6420511,Sino-Africa Joint Research Center,ORG
1948,PMC6420511,National Science & Technology,ORG
1949,PMC6424078,NULL,NULL
1950,PMC6433025,NULL,NULL
1951,PMC6435259,NULL,NULL
1952,PMC6437838,NULL,NULL
1953,PMC6439455,NULL,NULL
1954,PMC6452296,NULL,NULL
1955,PMC6452299,NULL,NULL
1956,PMC6452865,NULL,NULL
1957,PMC6460490,NULL,NULL
1958,PMC6466627,NULL,NULL
1959,PMC6472965,NULL,NULL
1960,PMC6474338,NULL,NULL
1961,PMC6478193,NULL,NULL
1962,PMC6478199,ASEAN,ORG
1963,PMC6478205,NULL,NULL
1964,PMC6478226,NULL,NULL
1965,PMC6478233,NULL,NULL
1966,PMC6479721,NULL,NULL
1967,PMC6481991,NULL,NULL
1968,PMC6488303,NULL,NULL
1969,PMC6494680,NULL,NULL
1970,PMC6514631,NULL,NULL
1971,PMC6531531,NULL,NULL
1972,PMC6537705,NULL,NULL
1973,PMC6537707,NULL,NULL
1974,PMC6537715,NULL,NULL
1975,PMC6537729,NULL,NULL
1976,PMC6537730,NULL,NULL
1977,PMC6537737,NULL,NULL
1978,PMC6554024,NULL,NULL
1979,PMC6554059,NULL,NULL
1980,PMC6581892,NULL,NULL
1981,PMC6587591,NULL,NULL
1982,PMC6598876,NULL,NULL
1983,PMC6598888,NULL,NULL
1984,PMC6598931,NULL,NULL
1985,PMC6599178,NULL,NULL
1986,PMC6624766,NULL,NULL
1987,PMC6628855,NULL,NULL
1988,PMC6629734,NULL,NULL
1989,PMC6643579,NULL,NULL
1990,PMC6646635,NULL,NULL
1991,PMC6648644,NULL,NULL
1992,PMC6649316,NULL,NULL
1993,PMC6649329,NULL,NULL
1994,PMC6650548,NULL,NULL
1995,PMC6678067,NULL,NULL
1996,PMC6679380,NULL,NULL
1997,PMC6679685,NULL,NULL
1998,PMC6693804,NULL,NULL
1999,PMC6695463,NULL,NULL
2000,PMC6698354,NULL,NULL
2001,PMC6706695,NULL,NULL
2002,PMC6709677,NULL,NULL
2003,PMC6711205,NULL,NULL
2004,PMC6711233,NULL,NULL
2005,PMC6732248,NULL,NULL
2006,PMC6735856,NULL,NULL
2007,PMC6736758,NULL,NULL
2008,PMC6737467,NULL,NULL
2009,PMC6746460,NULL,NULL
2010,PMC6751693,NULL,NULL
2011,PMC6759241,NULL,NULL
2012,PMC6759245,NULL,NULL
2013,PMC6759265,NULL,NULL
2014,PMC6768428,NULL,NULL
2015,PMC6768645,NULL,NULL
2016,PMC6776695,NULL,NULL
2017,PMC6779166,NULL,NULL
2018,PMC6784263,NULL,NULL
2019,PMC6792295,NULL,NULL
2020,PMC6795539,NULL,NULL
2021,PMC6800015,NULL,NULL
2022,PMC6800459,NULL,NULL
2023,PMC6802279,NULL,NULL
2024,PMC6804736,NULL,NULL
2025,PMC6810204,NULL,NULL
2026,PMC6810214,NULL,NULL
2027,PMC6811772,NULL,NULL
2028,PMC6814656,NULL,NULL
2029,PMC6814692,NULL,NULL
2030,PMC6825790,NULL,NULL
2031,PMC6851467,NULL,NULL
2032,PMC6851923,NULL,NULL
2033,PMC6856232,NULL,NULL
2034,PMC6858553,NULL,NULL
2035,PMC6858796,NULL,NULL
2036,PMC6860145,NULL,NULL
2037,PMC6863202,NULL,NULL
2038,PMC6863219,NULL,NULL
2039,PMC6863251,NULL,NULL
2040,PMC6863268,NULL,NULL
2041,PMC6863295,NULL,NULL
2042,PMC6864002,NULL,NULL
2043,PMC6874235,NULL,NULL
2044,PMC6874236,NULL,NULL
2045,PMC6874263,NULL,NULL
2046,PMC6882106,NULL,NULL
2047,PMC6886571,NULL,NULL
2048,PMC6888807,NULL,NULL
2049,PMC6893968,NULL,NULL
2050,PMC6897391,NULL,NULL
2051,PMC6907743,NULL,NULL
2052,PMC6924889,NULL,NULL
2053,PMC6924891,NULL,NULL
2054,PMC6924894,NULL,NULL
2055,PMC6924902,NULL,NULL
2056,PMC6924909,NULL,NULL
2057,PMC6924913,NULL,NULL
2058,PMC6927897,NULL,NULL
2059,PMC6955270,NULL,NULL
2060,PMC6962603,Academy of Medical Sciences,ORG
2061,PMC6962603,British Medical Association,ORG
2062,PMC6962603,NIHR BRC,ORG
2063,PMC6962603,British Lung Foundation Pump,ORG
2064,PMC6964588,NULL,NULL
2065,PMC6973652,NULL,NULL
2066,PMC6973992,NULL,NULL
2067,PMC6975624,NULL,NULL
2068,PMC6975982,NULL,NULL
2069,PMC6975983,NULL,NULL
2070,PMC6975986,NULL,NULL
2071,PMC6975993,NULL,NULL
2072,PMC6976128,NULL,NULL
2073,PMC6976203,NULL,NULL
2074,PMC6979298,NULL,NULL
2075,PMC6984011,NULL,NULL
2076,PMC6986825,NULL,NULL
2077,PMC6986828,NULL,NULL
2078,PMC6986833,NULL,NULL
2079,PMC6986839,NULL,NULL
2080,PMC6986850,NULL,NULL
2081,PMC6988748,NULL,NULL
2082,PMC7007770,NULL,NULL
2083,PMC7040346,NULL,NULL
2084,PMC7046816,NULL,NULL
2085,PMC7046817,NULL,NULL
2086,PMC7047537,NULL,NULL
2087,PMC7054296,NULL,NULL
2088,PMC7056754,NULL,NULL
2089,PMC7058746,NULL,NULL
2090,PMC7066650,NULL,NULL
2091,PMC7073248,NULL,NULL
2092,PMC7073249,NULL,NULL
2093,PMC7073250,NULL,NULL
2094,PMC7073251,NULL,NULL
2095,PMC7073252,NULL,NULL
2096,PMC7075522,NULL,NULL
2097,PMC7075523,NULL,NULL
2098,PMC7075527,NULL,NULL
2099,PMC7075646,NULL,NULL
2100,PMC7075649,NULL,NULL
2101,PMC7075650,NULL,NULL
2102,PMC7075651,NULL,NULL
2103,PMC7076563,NULL,NULL
2104,PMC7077751,NULL,NULL
2105,PMC7077925,NULL,NULL
2106,PMC7079743,NULL,NULL
2107,PMC7079746,NULL,NULL
2108,PMC7079748,NULL,NULL
2109,PMC7079750,NULL,NULL
2110,PMC7079752,NULL,NULL
2111,PMC7079753,NULL,NULL
2112,PMC7079754,NULL,NULL
2113,PMC7079756,NULL,NULL
2114,PMC7079758,NULL,NULL
2115,PMC7079772,NULL,NULL
2116,PMC7079775,NULL,NULL
2117,PMC7079778,NULL,NULL
2118,PMC7079780,NULL,NULL
2119,PMC7079781,NULL,NULL
2120,PMC7079784,NULL,NULL
2121,PMC7079787,NULL,NULL
2122,PMC7079789,NULL,NULL
2123,PMC7079792,NULL,NULL
2124,PMC7079798,NULL,NULL
2125,PMC7079799,NULL,NULL
2126,PMC7079801,NULL,NULL
2127,PMC7079803,NULL,NULL
2128,PMC7079807,NULL,NULL
2129,PMC7079808,NULL,NULL
2130,PMC7079809,NULL,NULL
2131,PMC7079810,NULL,NULL
2132,PMC7079812,NULL,NULL
2133,PMC7079822,NULL,NULL
2134,PMC7079827,NULL,NULL
2135,PMC7079835,NULL,NULL
2136,PMC7079837,NULL,NULL
2137,PMC7079838,NULL,NULL
2138,PMC7079841,NULL,NULL
2139,PMC7079843,NULL,NULL
2140,PMC7079844,NULL,NULL
2141,PMC7079847,NULL,NULL
2142,PMC7079848,NULL,NULL
2143,PMC7079849,NULL,NULL
2144,PMC7079850,NULL,NULL
2145,PMC7079854,NULL,NULL
2146,PMC7079857,NULL,NULL
2147,PMC7079858,NULL,NULL
2148,PMC7079859,NULL,NULL
2149,PMC7079861,NULL,NULL
2150,PMC7079862,NULL,NULL
2151,PMC7079864,NULL,NULL
2152,PMC7079865,NULL,NULL
2153,PMC7079867,NULL,NULL
2154,PMC7079868,NULL,NULL
2155,PMC7079869,NULL,NULL
2156,PMC7079873,NULL,NULL
2157,PMC7079876,NULL,NULL
2158,PMC7079877,NULL,NULL
2159,PMC7079878,NULL,NULL
2160,PMC7079880,NULL,NULL
2161,PMC7079881,NULL,NULL
2162,PMC7079882,NULL,NULL
2163,PMC7079884,NULL,NULL
2164,PMC7079885,NULL,NULL
2165,PMC7079886,NULL,NULL
2166,PMC7079887,NULL,NULL
2167,PMC7079889,NULL,NULL
2168,PMC7079890,NULL,NULL
2169,PMC7079891,NULL,NULL
2170,PMC7079892,NULL,NULL
2171,PMC7079893,NULL,NULL
2172,PMC7079895,NULL,NULL
2173,PMC7079896,NULL,NULL
2174,PMC7079898,NULL,NULL
2175,PMC7079899,NULL,NULL
2176,PMC7079900,NULL,NULL
2177,PMC7079901,NULL,NULL
2178,PMC7079902,NULL,NULL
2179,PMC7079903,NULL,NULL
2180,PMC7079904,NULL,NULL
2181,PMC7079905,NULL,NULL
2182,PMC7079906,NULL,NULL
2183,PMC7079908,NULL,NULL
2184,PMC7079911,NULL,NULL
2185,PMC7079914,NULL,NULL
2186,PMC7079917,NULL,NULL
2187,PMC7079918,NULL,NULL
2188,PMC7079920,NULL,NULL
2189,PMC7079921,NULL,NULL
2190,PMC7079922,NULL,NULL
2191,PMC7079923,NULL,NULL
2192,PMC7079931,NULL,NULL
2193,PMC7079934,NULL,NULL
2194,PMC7079936,NULL,NULL
2195,PMC7079937,NULL,NULL
2196,PMC7079938,NULL,NULL
2197,PMC7079939,NULL,NULL
2198,PMC7079941,NULL,NULL
2199,PMC7079943,NULL,NULL
2200,PMC7079945,NULL,NULL
2201,PMC7079946,NULL,NULL
2202,PMC7079947,NULL,NULL
2203,PMC7079948,NULL,NULL
2204,PMC7079951,NULL,NULL
2205,PMC7079952,NULL,NULL
2206,PMC7079954,NULL,NULL
2207,PMC7079958,NULL,NULL
2208,PMC7079959,NULL,NULL
2209,PMC7079961,NULL,NULL
2210,PMC7079967,NULL,NULL
2211,PMC7079968,NULL,NULL
2212,PMC7079969,NULL,NULL
2213,PMC7079970,NULL,NULL
2214,PMC7079971,NULL,NULL
2215,PMC7079972,NULL,NULL
2216,PMC7079974,NULL,NULL
2217,PMC7079976,NULL,NULL
2218,PMC7079978,NULL,NULL
2219,PMC7079988,NULL,NULL
2220,PMC7079989,NULL,NULL
2221,PMC7079990,NULL,NULL
2222,PMC7079991,NULL,NULL
2223,PMC7079994,NULL,NULL
2224,PMC7079995,NULL,NULL
2225,PMC7080002,NULL,NULL
2226,PMC7080008,NULL,NULL
2227,PMC7080009,NULL,NULL
2228,PMC7080012,CAMS,ORG
2229,PMC7080012,PUMC,ORG
2230,PMC7080012,WHO,ORG
2231,PMC7080013,NULL,NULL
2232,PMC7080014,NULL,NULL
2233,PMC7080015,NULL,NULL
2234,PMC7080016,NULL,NULL
2235,PMC7080020,NULL,NULL
2236,PMC7080021,NULL,NULL
2237,PMC7080023,NULL,NULL
2238,PMC7080024,NULL,NULL
2239,PMC7080026,NULL,NULL
2240,PMC7080027,NULL,NULL
2241,PMC7080028,NULL,NULL
2242,PMC7080029,NULL,NULL
2243,PMC7080030,NULL,NULL
2244,PMC7080032,NULL,NULL
2245,PMC7080034,NULL,NULL
2246,PMC7080036,NULL,NULL
2247,PMC7080038,NULL,NULL
2248,PMC7080040,NULL,NULL
2249,PMC7080044,NULL,NULL
2250,PMC7080047,NULL,NULL
2251,PMC7080049,NULL,NULL
2252,PMC7080050,NULL,NULL
2253,PMC7080052,NULL,NULL
2254,PMC7080054,NULL,NULL
2255,PMC7080056,NULL,NULL
2256,PMC7080058,NULL,NULL
2257,PMC7080060,NULL,NULL
2258,PMC7080061,NULL,NULL
2259,PMC7080063,NULL,NULL
2260,PMC7080065,NULL,NULL
2261,PMC7080067,NULL,NULL
2262,PMC7080069,NULL,NULL
2263,PMC7080071,NULL,NULL
2264,PMC7080080,NULL,NULL
2265,PMC7080081,NULL,NULL
2266,PMC7080083,NULL,NULL
2267,PMC7080084,NULL,NULL
2268,PMC7080088,NULL,NULL
2269,PMC7080089,NULL,NULL
2270,PMC7080092,University of Michigan,ORG
2271,PMC7080093,NULL,NULL
2272,PMC7080095,NULL,NULL
2273,PMC7080097,NULL,NULL
2274,PMC7080099,NULL,NULL
2275,PMC7080100,NULL,NULL
2276,PMC7080102,NULL,NULL
2277,PMC7080103,NULL,NULL
2278,PMC7080104,NULL,NULL
2279,PMC7080106,NULL,NULL
2280,PMC7080108,NULL,NULL
2281,PMC7080110,NULL,NULL
2282,PMC7080112,NULL,NULL
2283,PMC7080115,NULL,NULL
2284,PMC7080118,NULL,NULL
2285,PMC7080119,NULL,NULL
2286,PMC7080120,NULL,NULL
2287,PMC7080121,NULL,NULL
2288,PMC7080124,NULL,NULL
2289,PMC7080127,NULL,NULL
2290,PMC7080128,NULL,NULL
2291,PMC7080129,NULL,NULL
2292,PMC7080130,NULL,NULL
2293,PMC7080131,NULL,NULL
2294,PMC7080132,NULL,NULL
2295,PMC7080133,NULL,NULL
2296,PMC7080135,NULL,NULL
2297,PMC7080136,NULL,NULL
2298,PMC7080137,NULL,NULL
2299,PMC7080139,NULL,NULL
2300,PMC7080140,NULL,NULL
2301,PMC7080141,NULL,NULL
2302,PMC7080142,NULL,NULL
2303,PMC7080143,NULL,NULL
2304,PMC7080144,NULL,NULL
2305,PMC7080145,NULL,NULL
2306,PMC7080150,NULL,NULL
2307,PMC7080151,NULL,NULL
2308,PMC7080152,NULL,NULL
2309,PMC7080154,NULL,NULL
2310,PMC7080155,NULL,NULL
2311,PMC7080157,NULL,NULL
2312,PMC7080159,NULL,NULL
2313,PMC7080162,NULL,NULL
2314,PMC7080164,NULL,NULL
2315,PMC7080166,NULL,NULL
2316,PMC7080167,NULL,NULL
2317,PMC7080168,NULL,NULL
2318,PMC7080169,NULL,NULL
2319,PMC7080170,NULL,NULL
2320,PMC7080172,NULL,NULL
2321,PMC7080173,NULL,NULL
2322,PMC7080176,NULL,NULL
2323,PMC7080177,NULL,NULL
2324,PMC7080178,NULL,NULL
2325,PMC7080182,NULL,NULL
2326,PMC7080195,NULL,NULL
2327,PMC7080196,NULL,NULL
2328,PMC7080198,NULL,NULL
2329,PMC7080202,NULL,NULL
2330,PMC7080204,NULL,NULL
2331,PMC7081171,NULL,NULL
2332,PMC7081172,NULL,NULL
2333,PMC7081173,NULL,NULL
2334,PMC7081174,NULL,NULL
2335,PMC7081175,NULL,NULL
2336,PMC7081176,NULL,NULL
2337,PMC7081177,NULL,NULL
2338,PMC7082805,NULL,NULL
2339,PMC7082807,NULL,NULL
2340,PMC7082811,NULL,NULL
2341,PMC7082855,NULL,NULL
2342,PMC7086377,NULL,NULL
2343,PMC7086394,NULL,NULL
2344,PMC7086396,NULL,NULL
2345,PMC7086504,NULL,NULL
2346,PMC7086507,NULL,NULL
2347,PMC7086508,NULL,NULL
2348,PMC7086509,NULL,NULL
2349,PMC7086510,NULL,NULL
2350,PMC7086512,NULL,NULL
2351,PMC7086515,NULL,NULL
2352,PMC7086516,NULL,NULL
2353,PMC7086517,NULL,NULL
2354,PMC7086519,NULL,NULL
2355,PMC7086522,NULL,NULL
2356,PMC7086524,NULL,NULL
2357,PMC7086526,NULL,NULL
2358,PMC7086528,NULL,NULL
2359,PMC7086532,NULL,NULL
2360,PMC7086534,NULL,NULL
2361,PMC7086537,NULL,NULL
2362,PMC7086545,NULL,NULL
2363,PMC7086546,NULL,NULL
2364,PMC7086547,NULL,NULL
2365,PMC7086549,NULL,NULL
2366,PMC7086550,NULL,NULL
2367,PMC7086553,VIRGO,ORG
2368,PMC7086553,Dutch Government,ORG
2369,PMC7086556,NULL,NULL
2370,PMC7086557,NULL,NULL
2371,PMC7086561,NULL,NULL
2372,PMC7086562,NULL,NULL
2373,PMC7086564,NULL,NULL
2374,PMC7086565,NULL,NULL
2375,PMC7086566,NULL,NULL
2376,PMC7086567,NULL,NULL
2377,PMC7086569,Shire,PERSON
2378,PMC7086569,Grifols,ORG
2379,PMC7086569,DIR/NIAID,ORG
2380,PMC7086572,NULL,NULL
2381,PMC7086575,NULL,NULL
2382,PMC7086576,NULL,NULL
2383,PMC7086577,NULL,NULL
2384,PMC7086580,NULL,NULL
2385,PMC7086584,NULL,NULL
2386,PMC7086585,NULL,NULL
2387,PMC7086586,NULL,NULL
2388,PMC7086587,NULL,NULL
2389,PMC7086593,NULL,NULL
2390,PMC7086594,NULL,NULL
2391,PMC7086595,NULL,NULL
2392,PMC7086598,NULL,NULL
2393,PMC7086599,NULL,NULL
2394,PMC7086603,NULL,NULL
2395,PMC7086604,NULL,NULL
2396,PMC7086605,NULL,NULL
2397,PMC7086607,NULL,NULL
2398,PMC7086608,NULL,NULL
2399,PMC7086610,NULL,NULL
2400,PMC7086612,NULL,NULL
2401,PMC7086613,NULL,NULL
2402,PMC7086614,NULL,NULL
2403,PMC7086615,NULL,NULL
2404,PMC7086619,NULL,NULL
2405,PMC7086620,NULL,NULL
2406,PMC7086621,NULL,NULL
2407,PMC7086622,NULL,NULL
2408,PMC7086623,NULL,NULL
2409,PMC7086624,NULL,NULL
2410,PMC7086625,NULL,NULL
2411,PMC7086626,NULL,NULL
2412,PMC7086627,NULL,NULL
2413,PMC7086628,NULL,NULL
2414,PMC7086629,NULL,NULL
2415,PMC7086630,NULL,NULL
2416,PMC7086631,NULL,NULL
2417,PMC7086632,NULL,NULL
2418,PMC7086633,NULL,NULL
2419,PMC7086634,NULL,NULL
2420,PMC7086635,NULL,NULL
2421,PMC7086637,NULL,NULL
2422,PMC7086638,NULL,NULL
2423,PMC7086639,NULL,NULL
2424,PMC7086640,NULL,NULL
2425,PMC7086641,NULL,NULL
2426,PMC7086642,NULL,NULL
2427,PMC7086643,NULL,NULL
2428,PMC7086644,NULL,NULL
2429,PMC7086645,NULL,NULL
2430,PMC7086647,NULL,NULL
2431,PMC7086648,NULL,NULL
2432,PMC7086649,NULL,NULL
2433,PMC7086650,NULL,NULL
2434,PMC7086652,NULL,NULL
2435,PMC7086655,NULL,NULL
2436,PMC7086657,NULL,NULL
2437,PMC7086658,NULL,NULL
2438,PMC7086662,NULL,NULL
2439,PMC7086664,NULL,NULL
2440,PMC7086666,NULL,NULL
2441,PMC7086667,NULL,NULL
2442,PMC7086669,NULL,NULL
2443,PMC7086670,NULL,NULL
2444,PMC7086671,NULL,NULL
2445,PMC7086672,NULL,NULL
2446,PMC7086673,NULL,NULL
2447,PMC7086676,NULL,NULL
2448,PMC7086678,NULL,NULL
2449,PMC7086679,NULL,NULL
2450,PMC7086680,NULL,NULL
2451,PMC7086681,NULL,NULL
2452,PMC7086682,NULL,NULL
2453,PMC7086683,NULL,NULL
2454,PMC7086684,NULL,NULL
2455,PMC7086685,NULL,NULL
2456,PMC7086686,NULL,NULL
2457,PMC7086687,NULL,NULL
2458,PMC7086689,NULL,NULL
2459,PMC7086690,NULL,NULL
2460,PMC7086692,NULL,NULL
2461,PMC7086694,NULL,NULL
2462,PMC7086696,NULL,NULL
2463,PMC7086697,NULL,NULL
2464,PMC7086698,NULL,NULL
2465,PMC7086699,NULL,NULL
2466,PMC7086700,NULL,NULL
2467,PMC7086702,NULL,NULL
2468,PMC7086703,NULL,NULL
2469,PMC7086704,NULL,NULL
2470,PMC7086705,NULL,NULL
2471,PMC7086706,NULL,NULL
2472,PMC7086707,NULL,NULL
2473,PMC7086708,NULL,NULL
2474,PMC7086711,NULL,NULL
2475,PMC7086713,NULL,NULL
2476,PMC7086714,NULL,NULL
2477,PMC7086715,NULL,NULL
2478,PMC7086718,NULL,NULL
2479,PMC7086719,NULL,NULL
2480,PMC7086724,NULL,NULL
2481,PMC7086726,NULL,NULL
2482,PMC7086727,NULL,NULL
2483,PMC7086728,NULL,NULL
2484,PMC7086729,NULL,NULL
2485,PMC7086731,NULL,NULL
2486,PMC7086732,NULL,NULL
2487,PMC7086734,NULL,NULL
2488,PMC7086735,NULL,NULL
2489,PMC7086736,NULL,NULL
2490,PMC7086737,NULL,NULL
2491,PMC7086738,NULL,NULL
2492,PMC7086739,NULL,NULL
2493,PMC7086740,NULL,NULL
2494,PMC7086741,NULL,NULL
2495,PMC7086742,NULL,NULL
2496,PMC7086743,NULL,NULL
2497,PMC7086744,NULL,NULL
2498,PMC7086745,NULL,NULL
2499,PMC7086746,NULL,NULL
2500,PMC7086747,NULL,NULL
2501,PMC7086748,NULL,NULL
2502,PMC7086749,NULL,NULL
2503,PMC7086750,NULL,NULL
2504,PMC7086751,NULL,NULL
2505,PMC7086752,NULL,NULL
2506,PMC7086754,NULL,NULL
2507,PMC7086756,NULL,NULL
2508,PMC7086757,NULL,NULL
2509,PMC7086758,NULL,NULL
2510,PMC7086759,NULL,NULL
2511,PMC7086762,NULL,NULL
2512,PMC7086765,NULL,NULL
2513,PMC7086766,NULL,NULL
2514,PMC7086767,NULL,NULL
2515,PMC7086768,NULL,NULL
2516,PMC7086769,NULL,NULL
2517,PMC7086770,NULL,NULL
2518,PMC7086771,NULL,NULL
2519,PMC7086772,NULL,NULL
2520,PMC7086773,NULL,NULL
2521,PMC7086774,NULL,NULL
2522,PMC7086775,NULL,NULL
2523,PMC7086776,NULL,NULL
2524,PMC7086777,NULL,NULL
2525,PMC7086778,NULL,NULL
2526,PMC7086779,NULL,NULL
2527,PMC7086781,NULL,NULL
2528,PMC7086782,NULL,NULL
2529,PMC7086784,NULL,NULL
2530,PMC7086785,NULL,NULL
2531,PMC7086786,NULL,NULL
2532,PMC7086787,NULL,NULL
2533,PMC7086789,NULL,NULL
2534,PMC7086790,NULL,NULL
2535,PMC7086791,NULL,NULL
2536,PMC7086792,NULL,NULL
2537,PMC7086793,NULL,NULL
2538,PMC7086794,NULL,NULL
2539,PMC7086796,NULL,NULL
2540,PMC7086799,NULL,NULL
2541,PMC7086800,NULL,NULL
2542,PMC7086801,NULL,NULL
2543,PMC7086803,NULL,NULL
2544,PMC7086806,NULL,NULL
2545,PMC7086807,NULL,NULL
2546,PMC7086808,NULL,NULL
2547,PMC7086809,NULL,NULL
2548,PMC7086810,NULL,NULL
2549,PMC7086811,NULL,NULL
2550,PMC7086812,NULL,NULL
2551,PMC7086814,NULL,NULL
2552,PMC7086815,NULL,NULL
2553,PMC7086816,NULL,NULL
2554,PMC7086817,NULL,NULL
2555,PMC7086818,NULL,NULL
2556,PMC7086820,NULL,NULL
2557,PMC7086822,NULL,NULL
2558,PMC7086824,NULL,NULL
2559,PMC7086825,NULL,NULL
2560,PMC7086826,NULL,NULL
2561,PMC7086827,NULL,NULL
2562,PMC7086828,NULL,NULL
2563,PMC7086830,NULL,NULL
2564,PMC7086831,NULL,NULL
2565,PMC7086832,NULL,NULL
2566,PMC7086835,NULL,NULL
2567,PMC7086837,NULL,NULL
2568,PMC7086838,NULL,NULL
2569,PMC7086839,NULL,NULL
2570,PMC7086840,NULL,NULL
2571,PMC7086841,NULL,NULL
2572,PMC7086842,NULL,NULL
2573,PMC7086846,NULL,NULL
2574,PMC7086847,NULL,NULL
2575,PMC7086848,NULL,NULL
2576,PMC7086849,NULL,NULL
2577,PMC7086850,NULL,NULL
2578,PMC7086851,NULL,NULL
2579,PMC7086852,NULL,NULL
2580,PMC7086854,NULL,NULL
2581,PMC7086856,NULL,NULL
2582,PMC7086857,NULL,NULL
2583,PMC7086859,NULL,NULL
2584,PMC7086860,NULL,NULL
2585,PMC7086862,NULL,NULL
2586,PMC7086866,NULL,NULL
2587,PMC7086867,NULL,NULL
2588,PMC7086868,NULL,NULL
2589,PMC7086871,NULL,NULL
2590,PMC7086872,NULL,NULL
2591,PMC7086873,NULL,NULL
2592,PMC7086875,NULL,NULL
2593,PMC7086876,NULL,NULL
2594,PMC7086877,NULL,NULL
2595,PMC7086878,NULL,NULL
2596,PMC7086880,NULL,NULL
2597,PMC7086881,NULL,NULL
2598,PMC7086882,NULL,NULL
2599,PMC7086883,NULL,NULL
2600,PMC7086885,NULL,NULL
2601,PMC7086888,NULL,NULL
2602,PMC7086889,NULL,NULL
2603,PMC7086890,NULL,NULL
2604,PMC7086891,NULL,NULL
2605,PMC7086893,NULL,NULL
2606,PMC7086894,NULL,NULL
2607,PMC7086896,NULL,NULL
2608,PMC7086897,NULL,NULL
2609,PMC7086898,NULL,NULL
2610,PMC7086900,NULL,NULL
2611,PMC7086901,NULL,NULL
2612,PMC7086903,NULL,NULL
2613,PMC7086904,NULL,NULL
2614,PMC7086905,NULL,NULL
2615,PMC7086906,NULL,NULL
2616,PMC7086908,NULL,NULL
2617,PMC7086909,NULL,NULL
2618,PMC7086910,NULL,NULL
2619,PMC7086913,NULL,NULL
2620,PMC7086914,NULL,NULL
2621,PMC7086915,NULL,NULL
2622,PMC7086916,NULL,NULL
2623,PMC7086917,NULL,NULL
2624,PMC7086918,NULL,NULL
2625,PMC7086919,NULL,NULL
2626,PMC7086920,NULL,NULL
2627,PMC7086922,NULL,NULL
2628,PMC7086924,NULL,NULL
2629,PMC7086925,NULL,NULL
2630,PMC7086926,NULL,NULL
2631,PMC7086928,NULL,NULL
2632,PMC7086930,NULL,NULL
2633,PMC7086932,NULL,NULL
2634,PMC7086933,NULL,NULL
2635,PMC7086934,NULL,NULL
2636,PMC7086935,NULL,NULL
2637,PMC7086936,NULL,NULL
2638,PMC7086937,NULL,NULL
2639,PMC7086939,NULL,NULL
2640,PMC7086940,NULL,NULL
2641,PMC7086941,NULL,NULL
2642,PMC7086944,NULL,NULL
2643,PMC7086945,NULL,NULL
2644,PMC7086946,NULL,NULL
2645,PMC7086947,NULL,NULL
2646,PMC7086948,NULL,NULL
2647,PMC7086950,NULL,NULL
2648,PMC7086951,NULL,NULL
2649,PMC7086952,NULL,NULL
2650,PMC7086954,NULL,NULL
2651,PMC7086955,NULL,NULL
2652,PMC7086956,NULL,NULL
2653,PMC7086958,NULL,NULL
2654,PMC7086960,NULL,NULL
2655,PMC7086961,NULL,NULL
2656,PMC7086962,NULL,NULL
2657,PMC7086963,NULL,NULL
2658,PMC7086964,NULL,NULL
2659,PMC7086966,NULL,NULL
2660,PMC7086967,NULL,NULL
2661,PMC7086968,NULL,NULL
2662,PMC7086969,NULL,NULL
2663,PMC7086970,NULL,NULL
2664,PMC7086971,NULL,NULL
2665,PMC7086972,NULL,NULL
2666,PMC7086975,NULL,NULL
2667,PMC7086976,NULL,NULL
2668,PMC7086977,NULL,NULL
2669,PMC7086978,NULL,NULL
2670,PMC7086979,NULL,NULL
2671,PMC7086980,NULL,NULL
2672,PMC7086981,NULL,NULL
2673,PMC7086982,NULL,NULL
2674,PMC7086983,NULL,NULL
2675,PMC7086985,NULL,NULL
2676,PMC7086986,NULL,NULL
2677,PMC7086987,NULL,NULL
2678,PMC7086989,NULL,NULL
2679,PMC7086990,NULL,NULL
2680,PMC7086993,NULL,NULL
2681,PMC7086994,NULL,NULL
2682,PMC7086997,NULL,NULL
2683,PMC7086998,NULL,NULL
2684,PMC7086999,NULL,NULL
2685,PMC7087000,NULL,NULL
2686,PMC7087002,NULL,NULL
2687,PMC7087003,NULL,NULL
2688,PMC7087004,NULL,NULL
2689,PMC7087005,NULL,NULL
2690,PMC7087006,NULL,NULL
2691,PMC7087007,NULL,NULL
2692,PMC7087008,NULL,NULL
2693,PMC7087009,NULL,NULL
2694,PMC7087010,NULL,NULL
2695,PMC7087011,NULL,NULL
2696,PMC7087012,NULL,NULL
2697,PMC7087014,NULL,NULL
2698,PMC7087015,NULL,NULL
2699,PMC7087018,NULL,NULL
2700,PMC7087019,NULL,NULL
2701,PMC7087020,NULL,NULL
2702,PMC7087021,NULL,NULL
2703,PMC7087023,NULL,NULL
2704,PMC7087024,NULL,NULL
2705,PMC7087025,NULL,NULL
2706,PMC7087026,NULL,NULL
2707,PMC7087027,NULL,NULL
2708,PMC7087028,NULL,NULL
2709,PMC7087030,NULL,NULL
2710,PMC7087031,NULL,NULL
2711,PMC7087032,NULL,NULL
2712,PMC7087033,NULL,NULL
2713,PMC7087035,NULL,NULL
2714,PMC7087036,NULL,NULL
2715,PMC7087038,NULL,NULL
2716,PMC7087039,NULL,NULL
2717,PMC7087040,NULL,NULL
2718,PMC7087041,NULL,NULL
