ID,PaperID,EntityName,EntityType
9504,7b7d75592f76297286d31c1a5a2e9904a6f5c447,NULL,NULL
9505,7b7dd6011df0635a936dd5426f07f882078b94f0,Indian Council of Medical Research,ORG
9506,7b7dd6011df0635a936dd5426f07f882078b94f0,Department of Biotechnology,ORG
9507,7b817e2c1f5eac1e15d2b6f6e14e6ed72a002465,Brandi Godbolt,PERSON
9508,7b817e2c1f5eac1e15d2b6f6e14e6ed72a002465,NIH,ORG
9509,7b817e2c1f5eac1e15d2b6f6e14e6ed72a002465,Raju Ramasamy,PERSON
9510,7b8315c3f5d1cd55f61954e29c624a7fe1f9e30a,Xinghua Huang,PERSON
9511,7b8315c3f5d1cd55f61954e29c624a7fe1f9e30a,Hua Qian,PERSON
9512,7b8651134661f8aced0b24ab2bb5e54f6b82b94c,NULL,NULL
9513,7b86c0b8b5060df7c4e0043d16aa5b83cc818546,NULL,NULL
9514,7b8893f6e17d5785b3851228641c389d9b425f6b,NULL,NULL
9515,7b89589ae1e09fab07c3bb4edff200f636e92515,National University Hospital,ORG
9516,7b8a5807787e87b541322eb4d45593d7f3e00631,C.M. Sánchez,PERSON
9517,7b8a5807787e87b541322eb4d45593d7f3e00631,M. González,PERSON
9518,7b8a5807787e87b541322eb4d45593d7f3e00631,Comisión Interministerial de Ciencia y Tecnología,ORG
9519,7b8a5807787e87b541322eb4d45593d7f3e00631,European Union,ORG
9520,7b8bde526181bf975f4e80a8a1e59c367eccdb5d,NULL,NULL
9521,7b8fe753daf9787aaa57bc232cdf02dbaa9df70b,NULL,NULL
9522,7b90a611cbd9c79f7702ba81380872a918c23eb5,NULL,NULL
9523,7b917e86414e580ebed97a3560e8d41a38c42ce7,NULL,NULL
9524,7b91e0cf7e587bae17ddbec665295605e7c5744b,National Medical Research Council,ORG
9525,7b94d744920dd9f5c6ea3e53b50755919f3fc379,David George,PERSON
9526,7b94d744920dd9f5c6ea3e53b50755919f3fc379,Samira Najm,PERSON
9527,7b94d744920dd9f5c6ea3e53b50755919f3fc379,NIH,ORG
9528,7b94d744920dd9f5c6ea3e53b50755919f3fc379,Johnson Center for Basic Cancer Research,ORG
9529,7b94d744920dd9f5c6ea3e53b50755919f3fc379,Kansas State University,ORG
9530,7b9b1feeb8703388fc6b9b4d813f039f9d9a358d,NULL,NULL
9531,7b9fb5e842666cdb5418bacb81aefb0226088c06,A. Reingold,PERSON
9532,7ba0c95a0fd9545009ff870fa5e317b5c1ad725b,NULL,NULL
9533,7ba43b027d5621418b5c740c96a748c4721a6824,NULL,NULL
9534,7ba4e397d0bf50511ff6c5cc2fe6731a87794d52,S.A. Nedospasov,PERSON
9535,7ba4e397d0bf50511ff6c5cc2fe6731a87794d52,Rubtsov,PERSON
9536,7ba4e397d0bf50511ff6c5cc2fe6731a87794d52,O.V. Orlova,PERSON
9537,7ba4e397d0bf50511ff6c5cc2fe6731a87794d52,A.V. Timokhova,PERSON
9538,7bb199c23ba81f1cfb56b84f7063ad86cb35f0c8,Chul-Joogh Kim,PERSON
9539,7bb199c23ba81f1cfb56b84f7063ad86cb35f0c8,Guang-Li Wei,PERSON
9540,7bb38e02a883c330a2d13d9183f715a685f4b59b,H.P. Lipson,PERSON
9541,7bb38e02a883c330a2d13d9183f715a685f4b59b,Cranberry Institute,ORG
9542,7bb4db8c8fdb9a3e2a6ec1c0139deb294968d070,NULL,NULL
9543,7bb782f2e0e2af6bdb15fc6df687f74131174348,NULL,NULL
9544,7bb8b2a2d05a605169ac5614fef7ed49cd843dc8,Alice Fusaro,PERSON
9545,7bb8b2a2d05a605169ac5614fef7ed49cd843dc8,Paola,PERSON
9546,7bb8b2a2d05a605169ac5614fef7ed49cd843dc8,Italian Ministry of Health,ORG
9547,7bb9558542b0cc43fcae19af20adf26761f96d51,Provimi North America,ORG
9548,7bb9558542b0cc43fcae19af20adf26761f96d51,USDA National Institute of Food & Agriculture,ORG
9549,7bb9558542b0cc43fcae19af20adf26761f96d51,Fairchild Teaching & Research Center,ORG
9550,7bbc1ea49a5caefdf52953d806743e90d6c8c4fd,National Institute of Health,ORG
9551,7bbc86883ed3d45d55556872bdd7c2a57b0d38e6,NULL,NULL
9552,7bbe4bc49ad4817bf80b5bde3884fc1e1c9bc548,National Institute of Allergy & Infectious Diseases,ORG
9553,7bbe4bc49ad4817bf80b5bde3884fc1e1c9bc548,Kathy Gadfield,PERSON
9554,7bbe4bc49ad4817bf80b5bde3884fc1e1c9bc548,Peggy Weilnau,PERSON
9555,7bbe4bc49ad4817bf80b5bde3884fc1e1c9bc548,Kenny Brock,PERSON
9556,7bbe4bc49ad4817bf80b5bde3884fc1e1c9bc548,Kenneth,PERSON
9557,7bbe9e4e2d4de9929340530674f08fd7df8eef36,NULL,NULL
9558,7bc589d93053545440525bf572905c2e84017b54,Human Capital & Mobility Programme,ORG
9559,7bc58a6f36cf62a7d4e064bb18edab126936718d,John Harty,PERSON
9560,7bc58a6f36cf62a7d4e064bb18edab126936718d,Steven Varga.,PERSON
9561,7bc58a6f36cf62a7d4e064bb18edab126936718d,Perlman LAB,ORG
9562,7bc58a6f36cf62a7d4e064bb18edab126936718d,Katherine O'Malley,PERSON
9563,7bc7bba6852e18ead7e94d5c39ec5e3836b98e93,NULL,NULL
9564,7bc902adee438abe3d23d51cb7223c90fe111867,NULL,NULL
9565,7bc929ab19e608e85e901dd0e3fe014ec8761a60,NULL,NULL
9566,7bd67e6195e2d67df25b5e8727a46d00bcca3756,David M Wildrick,PERSON
9567,7be513c6f54a7cc5d7ab75ae59b1caeeda569dfd,WWTP,ORG
9568,7be58d4d9c9fb88069d49240011346edb42a2ec6,NULL,NULL
9569,7be757349014f9c4bb934c55020827228e8d780f,NULL,NULL
9570,7beef41e0cca82dd07c5e656a39a53e640528079,Roo Vandegrift,PERSON
9571,7beef41e0cca82dd07c5e656a39a53e640528079,Paul Ward,PERSON
9572,7beef41e0cca82dd07c5e656a39a53e640528079,Mira Zimmerman,PERSON
9573,7beef41e0cca82dd07c5e656a39a53e640528079,Julia May,PERSON
9574,7beef41e0cca82dd07c5e656a39a53e640528079,Alfred P. Sloan Foundation,ORG
9575,7beef41e0cca82dd07c5e656a39a53e640528079,Built Environment Center,ORG
9576,7bf0ed5268fb6a4f25291a4a0841b50791be018b,NULL,NULL
9577,7bf193c03b5d00a39d4448859768f19fcfb53134,D. Ganem,PERSON
9578,7bf193c03b5d00a39d4448859768f19fcfb53134,R. Brazas,PERSON
9579,7bf193c03b5d00a39d4448859768f19fcfb53134,National Institutes of Health,ORG
9580,7bf193c03b5d00a39d4448859768f19fcfb53134,New York State Science & Technology Foundation,ORG
9581,7bf2dd1d23ee0fc1d363812d9ae02157e29053c8,NULL,NULL
9582,7bfd4937aa70a5ca5ddee7e958d9d519f9208bba,US Poultry & Egg Association,ORG
9583,7bfd4937aa70a5ca5ddee7e958d9d519f9208bba,Lisa Stabler,PERSON
9584,7bfd4937aa70a5ca5ddee7e958d9d519f9208bba,Debbie,PERSON
9585,7bfeecd3323b17d62c43a3aa713a2849d6c67e64,JDD,ORG
9586,7bfeecd3323b17d62c43a3aa713a2849d6c67e64,National Institutes of Health,ORG
9587,7c05460d903238444f33dc1df904f24fd3a52222,Research Group on Chemotherapy of Tropical Diseases,ORG
9588,7c05460d903238444f33dc1df904f24fd3a52222,an International Health Cooperation Research,ORG
9589,7c05460d903238444f33dc1df904f24fd3a52222,Ministry of Health,ORG
9590,7c05460d903238444f33dc1df904f24fd3a52222,Welfare of Japan,ORG
9591,7c086c950e272ae3e78fb621e6487adcd60f74fc,NULL,NULL
9592,7c0e2d6ea84b15a93251278a31b9aa0762b9e455,NULL,NULL
9593,7c10988e4f107c4fa8bc2ea3dae8df800de06ce9,Jesus Valenzuela,PERSON
9594,7c10988e4f107c4fa8bc2ea3dae8df800de06ce9,Naomi Aronson,PERSON
9595,7c10988e4f107c4fa8bc2ea3dae8df800de06ce9,Department of Defense,ORG
9596,7c1646e163116090c215e366f2d3412fc55d4695,Chris Patton,PERSON
9597,7c1646e163116090c215e366f2d3412fc55d4695,Gabriele Olivka,PERSON
9598,7c1646e163116090c215e366f2d3412fc55d4695,Raymond Mitchell,PERSON
9599,7c1646e163116090c215e366f2d3412fc55d4695,Claudia Troesch,PERSON
9600,7c188c95976c84f5d35d7c66e4f901f8be2f834b,NULL,NULL
9601,7c1b1d84d22611ce472b1f7593d594a2f90355ce,Siba K. Samal,PERSON
9602,7c1b1d84d22611ce472b1f7593d594a2f90355ce,Monika Koul,PERSON
9603,7c1b1d84d22611ce472b1f7593d594a2f90355ce,Bansi Lal,PERSON
9604,7c1dc28273064445925f95ada2f22ae5bfadfe0b,NULL,NULL
9605,7c2003506c5fab1503eda34a3b35e35756bae240,NULL,NULL
9606,7c20da52ee97cc7d7b6d42501e295f96ffcfa85b,NULL,NULL
9607,7c21224ad5d461d5333ccf7cf3037ce7f3e7b21a,NULL,NULL
9608,7c21c80c5202589d0cf3217ae1b2d20f1ccb4247,J. Plummer,PERSON
9609,7c21c80c5202589d0cf3217ae1b2d20f1ccb4247,J. Bredl,PERSON
9610,7c26d1fb77fa2b00be0943a966f31219434d7837,NULL,NULL
9611,7c299b1c2f8c81470a9356c21280b07fb5835191,MST Program,ORG
9612,7c299b1c2f8c81470a9356c21280b07fb5835191,J. Smith Leser,PERSON
9613,7c299b1c2f8c81470a9356c21280b07fb5835191,Goh,PERSON
9614,7c2c5321f0aa4ae1e7f6c1a1dcbdadef085a87e5,NULL,NULL
9615,7c2dda37550ec8d54104677ed51dfbf3c12d0101,NULL,NULL
9616,7c31c78f37ba01f302fe103829fa4ee7243cdecd,NULL,NULL
9617,7c3630a4f3bf645da90e5f30fc34c2cc90816d06,Samsung Medical Center,ORG
9618,7c37d3bb3ad8a677960843d0221bb4c3a0e75d0a,NULL,NULL
9619,7c39de4602343eff8fc68e576b3e38336b3ddb71,National Science Council,ORG
9620,7c39de4602343eff8fc68e576b3e38336b3ddb71,Shanghai Institutions of Higher Learning,ORG
9621,7c39de4602343eff8fc68e576b3e38336b3ddb71,Science & Technology Commission,ORG
9622,7c3aec179c55e8ad1ad1e85ebed0b4e5c810d137,NULL,NULL
9623,7c42947c501aafb02c809685dc975a791b2db04d,NULL,NULL
9624,7c4cf4696e04c54841d693ab185b9fd22e235e1d,The National Natural Science Foundation of China,ORG
9625,7c4cf4696e04c54841d693ab185b9fd22e235e1d,Central Universityes,ORG
9626,7c543cc789b1a46b4edfc78822832dac8c4da030,NULL,NULL
9627,7c546df1abb5797b209c32b5087f61e785484680,Natural Sciences & Engineering Research Council of Canada,ORG
9628,7c546df1abb5797b209c32b5087f61e785484680,NSERC,ORG
9629,7c55fc647180b4954555c0b3f89c03729898904b,NULL,NULL
9630,7c57bce2fb142a42c410c0ecd1e838012ee79078,Jeremiah Athmer,PERSON
9631,7c57bce2fb142a42c410c0ecd1e838012ee79078,Andrea Pruijssers,PERSON
9632,7c57bce2fb142a42c410c0ecd1e838012ee79078,Catherine Kerr,PERSON
9633,7c57bce2fb142a42c410c0ecd1e838012ee79078,Luis Enjuanes,PERSON
9634,7c57bce2fb142a42c410c0ecd1e838012ee79078,NIH,ORG
9635,7c57bce2fb142a42c410c0ecd1e838012ee79078,University of Kansas,ORG
9636,7c5969836b3f2880ca845e5cd4c4414a57db74c7,NULL,NULL
9637,7c5a010c3619b6c4a8befbd7848ef072672fd2fb,Momoko Ogata,PERSON
9638,7c5a010c3619b6c4a8befbd7848ef072672fd2fb,Shutoku Matsuyama,PERSON
9639,7c5a010c3619b6c4a8befbd7848ef072672fd2fb,Koji Ishii,PERSON
9640,7c5a010c3619b6c4a8befbd7848ef072672fd2fb,George Gao,PERSON
9641,7c5a010c3619b6c4a8befbd7848ef072672fd2fb,Japan Society for the Promotion of Science,ORG
9642,7c5a010c3619b6c4a8befbd7848ef072672fd2fb,Japan Agency for Medical Research & Development,ORG
9643,7c61a79b2b91646759f6a4e8cd11033250166d4c,Kaitlyn Oliphant,PERSON
9644,7c6305da78645e761c09e007105cfc47262773ec,NULL,NULL
9645,7c639bca8a2326e6c869ebfc90779610922592b6,NULL,NULL
9646,7c64431ce8734497ff255607e64c55223e928556,NULL,NULL
9647,7c64459702f78aac9778ccc9c0d63a9bf6d1f26e,Joe Bender,PERSON
9648,7c649b4e76eae43caa0bbee31386be24d5eb085c,National Institutes of Health,ORG
9649,7c649b4e76eae43caa0bbee31386be24d5eb085c,Ruth L. Kirchstein,PERSON
9650,7c649b4e76eae43caa0bbee31386be24d5eb085c,Jacco Wallinga,PERSON
9651,7c649b4e76eae43caa0bbee31386be24d5eb085c,Mathematical Biosciences,ORG
9652,7c64fb98d9bf4a51c21ae9259e1b9fe81c301604,NULL,NULL
9653,7c66c10a9077cbf5403b5b684c4ae9e10baac9c2,J. Ogiez,PERSON
9654,7c6829b1eab14db035d2515be4843548c9e7fe2e,Dylan Frabutt,PERSON
9655,7c6829b1eab14db035d2515be4843548c9e7fe2e,Anna Groves,PERSON
9656,7c6829b1eab14db035d2515be4843548c9e7fe2e,Ying Chen,PERSON
9657,7c6d538cfce58c60b243c2aba5290c379391ce9d,NULL,NULL
9658,7c6d80cdc8d783387f3bc201f9d4f1c920e34bf8,NULL,NULL
9659,7c71fdd7207b28b263ec1625ec805dfbc6f15dd6,NULL,NULL
9660,7c754c95f6614150c41ea4c07cfe7e781f3a165d,Department of Medicine & Geriatrics,ORG
9661,7c754c95f6614150c41ea4c07cfe7e781f3a165d,Linda Lu.,PERSON
9662,7c754c95f6614150c41ea4c07cfe7e781f3a165d,Esvin,PERSON
9663,7c75a295ef4bfd0018bbf5dce916d304e42939c2,NULL,NULL
9664,7c7627cfb9caa593aa8f947f466c250bd15bb611,NULL,NULL
9665,7c773fb9f0ffa3924052695757950c8d44f91cf0,NULL,NULL
9666,7c78172de6aa7d1f77d5e8921e03e88197746c6a,NULL,NULL
9667,7c7c02af9951523fe4147d5e43f322b139cc966c,Agency for Science Technology & Research,ORG
9668,7c7c02af9951523fe4147d5e43f322b139cc966c,National University of Singapore,ORG
9669,7c82ba76bc4e3e82baa123c6bacc61fe74539da5,NULL,NULL
9670,7c865720daa05131ffead022ca3f59e074cc914f,Deutsche Forschungsgemeinschaft,ORG
9671,7c865720daa05131ffead022ca3f59e074cc914f,Fledermausforschungsprojekt Wooster Teerofen e.V.,ORG
9672,7c865720daa05131ffead022ca3f59e074cc914f,Anna-Maria Hübener,PERSON
9673,7c89b5bca058bd5f9ba63674b32102a9847c8d75,NULL,NULL
9674,7c89c012026962f49a6bfd00320f16a1e271235a,NULL,NULL
9675,7c964ccfe87b130ce4bfb3088c707474e22b447e,NULL,NULL
9676,7c99559c05e3cd445b13719cf21a27ba67ffcefd,NULL,NULL
9677,7c9fa5789635376f2227585b77a903a344bd9225,NULL,NULL
9678,7ca2b80063f77dae4bfa7c9ad287b3011ff14f10,Cristina Videla,PERSON
9679,7ca2b80063f77dae4bfa7c9ad287b3011ff14f10,Guadalupe Carballal,ORG
9680,7ca2b80063f77dae4bfa7c9ad287b3011ff14f10,Maria Ester Bevaqua,PERSON
9681,7ca2b80063f77dae4bfa7c9ad287b3011ff14f10,Carol Abanto,PERSON
9682,7ca676ee60e4446f8f9b57111b050bc287656efa,NULL,NULL
9683,7ca83352fc240f01245916c96d48cff73214d568,Andrew Wilson,PERSON
9684,7ca83352fc240f01245916c96d48cff73214d568,Verterans Affair Extended Care & Rehabilitation Center,ORG
9685,7caa2c9c506521916a3363bdd12eb10cce69385d,NULL,NULL
9686,7cabc643ca55962c0405940a02f5482016cef150,National Institute of Dental & Craniofacial Research,ORG
9687,7cb171d809c41b7edb66747072209c820a363b96,NULL,NULL
9688,7cb568d069a030d70bae45e1d7e2a63b2abd078d,Yan Li,PERSON
9689,7cb568d069a030d70bae45e1d7e2a63b2abd078d,Qianglin Duan,PERSON
9690,7cb61b80d834de0b9e606b766f9af2fd1b7d7183,NULL,NULL
9691,7cb70b41e55103d9c002cf25bb675c244a62e44c,National Natural Science,ORG
9692,7cbaa5e3cb5e9d32355628f186dc17dee55b5ca2,NULL,NULL
9693,7cc4b4fc4a8b503f2f06c2689071c2deccd3c07f,Frank Top,PERSON
9694,7cc4b4fc4a8b503f2f06c2689071c2deccd3c07f,Joel Gaydos,PERSON
9695,7cc4b4fc4a8b503f2f06c2689071c2deccd3c07f,Elizabeth Johnson,PERSON
9696,7cc4b4fc4a8b503f2f06c2689071c2deccd3c07f,Stephen Cole,PERSON
9697,7cc6442a29dc229ab5c041ba3974ff0d02e21ffa,NULL,NULL
9698,7cc9c36dd4de535aabba7346c12be7b470f6797f,NULL,NULL
9699,7ccdda81f7e03eaf134a50b18be44b361b42e067,NULL,NULL
9700,7cce8900d283ef894ed429a908628a27dc9f0d4f,European Union Seventh Framework Programme,ORG
9701,7cce8900d283ef894ed429a908628a27dc9f0d4f,NIH,ORG
9702,7ccfc3b4b4cb4c7966569d165a1b120698ed9b69,NULL,NULL
9703,7ccfed9844a75a49c3a45a284a86776dc8e8fb63,Chicken Meat Program,ORG
9704,7ccfed9844a75a49c3a45a284a86776dc8e8fb63,Australian Egg Corporation Ltd,ORG
9705,7ccfed9844a75a49c3a45a284a86776dc8e8fb63,P. Groves,PERSON
9706,7ccfed9844a75a49c3a45a284a86776dc8e8fb63,M. MacKenzie,PERSON
9707,7cd10f4ea27fc447575f3c547761b7484620eda5,NULL,NULL
9708,7cdf8433ed060b40f3b73ef8ab12b7ae82b20667,NULL,NULL
9709,7ce1c0fefe12e8f2aa0d0aa456582292aeb5b189,Michael Farzan,PERSON
9710,7ce1db1926f0eedb38db329874f9221727e452b6,Karen Kirby,PERSON
9711,7ce266c3638397c80f59b2731bfe69fda8eb30d2,NULL,NULL
9712,7ceac1c24cbfeaf66b1b60ccf30aa678b7ea75cd,European Scientific Working Group on Influenza,ORG
9713,7ceac1c24cbfeaf66b1b60ccf30aa678b7ea75cd,Sharon Figgens,PERSON
9714,7ceac1c24cbfeaf66b1b60ccf30aa678b7ea75cd,Hongxin Zhao,PERSON
9715,7ceacbb59038a62c260ee8c10102695ed392f990,Ministry of Science & Innovation of Spain,ORG
9716,7ceacbb59038a62c260ee8c10102695ed392f990,Marga Gonzalez,PERSON
9717,7cebfea26596521371acabaf8c533df4197832b3,S. Harada,PERSON
9718,7cebfea26596521371acabaf8c533df4197832b3,M. Ogata,PERSON
9719,7cebfea26596521371acabaf8c533df4197832b3,Japan Health Science Foundation,ORG
9720,7cebfea26596521371acabaf8c533df4197832b3,Japan Society for Promotion of Science,ORG
9721,7cee55a81465ea33dfce4d2f23bff7d1a6725f8a,VSESs,ORG
9722,7cf3b88c42da6e87294d50416e8c5987d68db94d,Ruth Ruprecht,PERSON
9723,7cf3b88c42da6e87294d50416e8c5987d68db94d,Barton,PERSON
9724,7cf3b88c42da6e87294d50416e8c5987d68db94d,Christopher Broder,PERSON
9725,7cf3b88c42da6e87294d50416e8c5987d68db94d,Tim Fouts,PERSON
9726,7cf3b88c42da6e87294d50416e8c5987d68db94d,John,PERSON
9727,7cf3b88c42da6e87294d50416e8c5987d68db94d,Intramural Research Program,ORG
9728,7cf3b88c42da6e87294d50416e8c5987d68db94d,Gates Foundation,ORG
9729,7cf6cdd262bea71e9e3665a1d8316b0cade842c9,NULL,NULL
9730,7cf71f827bd694ce2b77c160dbd43d3d2b2da9a8,NULL,NULL
9731,7cfa5fc30dfb41a312546897a4d42065ac7a8028,Prof,PERSON
9732,7cfa8fb9b1e09084cbc9e3a56092c6015704995e,Khani for Medical Microbiology,ORG
9733,7cfa8fb9b1e09084cbc9e3a56092c6015704995e,shiraz University of Medical,ORG
9734,7cfa8fb9b1e09084cbc9e3a56092c6015704995e,Pedram,PERSON
9735,7cfb62ed5ed8e055d690187e98ba38d3b8d42a03,NULL,NULL
9736,7d0105bbf25e7291a9921398c88ab14b45099d1b,NULL,NULL
9737,7d02741c1b2137db351b567b69cd259386f28df3,Washington State University,ORG
9738,7d02741c1b2137db351b567b69cd259386f28df3,Ministry of Science & Technology,ORG
9739,7d08ab9263350322887d9ae6bd87304a710d0ff3,Japanese Infectious Disease Surveillance Center,ORG
9740,7d08ab9263350322887d9ae6bd87304a710d0ff3,National Research Fund,ORG
9741,7d102f0d9bd25cf5ac225ae0312a2f6c66f4b9a5,NULL,NULL
9742,7d1086f9556382cc2ccc3172178d389db8f6233c,NULL,NULL
9743,7d116a7b859591e2ca1977e1a1336676ccc9de7e,NULL,NULL
9744,7d11be39a5c1c652723bd39320630c3448b9bbd5,NULL,NULL
9745,7d140851a3ec21d0db6b15b2c280af7b87fc478c,Animal Disease Surveillance Laboratory,ORG
9746,7d140851a3ec21d0db6b15b2c280af7b87fc478c,Elizabeth Macarthur Agricultural Institute,ORG
9747,7d140851a3ec21d0db6b15b2c280af7b87fc478c,Meat & Livestock Australia,ORG
9748,7d140851a3ec21d0db6b15b2c280af7b87fc478c,Australian Government,ORG
9749,7d14338dbc13d014f4066aa98c7e74673f3d58e5,NULL,NULL
9750,7d1714d2e1d1514b4ea391f7e39c7bbd17d07d2a,Vancouver General Hospital,ORG
9751,7d1714d2e1d1514b4ea391f7e39c7bbd17d07d2a,Lions Gate Hospital Emergency Department,ORG
9752,7d1c13cb54733419a3406db43d34a298f4978a68,NULL,NULL
9753,7d1d1ee1fcc8f713f374f3d693861913a2730ac4,NULL,NULL
9754,7d1d74129bd146182e0e15b0b573ca52014a7a4e,NULL,NULL
9755,7d2085559e3a89dd1abf7132939ec7da88562be8,NULL,NULL
9756,7d222c99e7ed2251c5fdea0be5265f2c2536be06,Prof,PERSON
9757,7d222c99e7ed2251c5fdea0be5265f2c2536be06,PhaTONS,ORG
9758,7d222c99e7ed2251c5fdea0be5265f2c2536be06,Yuki Tatsumi,PERSON
9759,7d27a534ba24ccf97f111ea25138dc6bf6cda2ec,NULL,NULL
9760,7d301234c3251abee951f0877e8d3a3b1fca6221,Gould,PERSON
9761,7d301792a867c9978ec19acd7ed798c856b823e5,NULL,NULL
9762,7d315079ead135b017fcf2b6d267456fc7580910,NULL,NULL
9763,7d37f087072812792327af5c260242d6259acdfe,NULL,NULL
9764,7d3915ef8b21d5aecd275dc1863f4eba6dd5589c,NULL,NULL
9765,7d3a7a1561912b40d9d973feee3e457c8df40a1e,NIPH-NIH,ORG
9766,7d3a7a1561912b40d9d973feee3e457c8df40a1e,VSESs,ORG
9767,7d42f647bf6bc030f6ee8b0befba19a890095079,Dutch Cancer Society,ORG
9768,7d42f647bf6bc030f6ee8b0befba19a890095079,NIH,ORG
9769,7d47726e77fe0cc2713e1b828bcfa47cfe17621e,NULL,NULL
9770,7d48736264c2e53be3288d79bd404eb3285cd6a5,University of Otago.,ORG
9771,7d48736264c2e53be3288d79bd404eb3285cd6a5,University of Otago,ORG
9772,7d48736264c2e53be3288d79bd404eb3285cd6a5,"Prostate Cancer, Foundation",ORG
9773,7d4f53093794d1b481d1261e8adaef5ce0399613,NULL,NULL
9774,7d4fae16cf20accab0cf5151c6d5bc4911cb8a11,NULL,NULL
9775,7d4fb1653aeb2b97089f4677e4cb4af8b822395f,NULL,NULL
9776,7d4fc3715d86426fd7c0a3e998e27a8c6e6330b5,NULL,NULL
9777,7d53d33c7dc9188bb757f20b10714041aa84f59e,Information System Services,ORG
9778,7d53d33c7dc9188bb757f20b10714041aa84f59e,Research Councils UK,ORG
9779,7d552708516342da66af4d70be843819eb01ca72,National Institutes of Health,ORG
9780,7d552708516342da66af4d70be843819eb01ca72,"a Training Grant for Cellular, Biochemical",ORG
9781,7d552708516342da66af4d70be843819eb01ca72,Molecular Sciences,ORG
9782,7d5677eb19a856141f598f3b2ebda2ca14e8cac0,NULL,NULL
9783,7d598e3c2aa4ecb7ae729fc4d3e5430c523c8799,P. Sarnow,PERSON
9784,7d598e3c2aa4ecb7ae729fc4d3e5430c523c8799,M. Brahic,PERSON
9785,7d598e3c2aa4ecb7ae729fc4d3e5430c523c8799,R. Kopito,PERSON
9786,7d598e3c2aa4ecb7ae729fc4d3e5430c523c8799,M. Swanson,PERSON
9787,7d598e3c2aa4ecb7ae729fc4d3e5430c523c8799,NIH,ORG
9788,7d598e3c2aa4ecb7ae729fc4d3e5430c523c8799,Ellison Foundation,ORG
9789,7d5eab870e3bc76d8fccf8af13d80dbd9ebe32be,C Buser,PERSON
9790,7d5eab870e3bc76d8fccf8af13d80dbd9ebe32be,National Science Foundation,ORG
9791,7d5eab870e3bc76d8fccf8af13d80dbd9ebe32be,Royal Society Newton,ORG
9792,7d5eab870e3bc76d8fccf8af13d80dbd9ebe32be,Wissenschaftskolleg zu Berlin,ORG
9793,7d60943711fa959ec3b13f0838a1796b5685de9e,National Natural Science Foundation of China,ORG
9794,7d60943711fa959ec3b13f0838a1796b5685de9e,Social Science Foundation,ORG
9795,7d60e86e17b289ff581de119742058c51540d58b,Greg Towers,PERSON
9796,7d60e86e17b289ff581de119742058c51540d58b,Hoe N. Leong,PERSON
9797,7d61a83f0f1565158d1c91c7ffcc1fcc8ccf61b8,NULL,NULL
9798,7d6313cee6f86fe1715e47056cc2d9b1edd9953d,Cheung Yiu-fai,PERSON
9799,7d6479b46b108cf138d30b0ac7ece07eb994f15a,John Gilbert,PERSON
9800,7d6479b46b108cf138d30b0ac7ece07eb994f15a,Kristy Halverson,PERSON
9801,7d679914c9cfab4d1f610a9d7fcc1eb3d3f01d6d,NULL,NULL
9802,7d67e7ef4b8a49008ae8d88816b68811da0b1881,Alexander van den Berg,PERSON
9803,7d67e7ef4b8a49008ae8d88816b68811da0b1881,European HCVacc Cluster,ORG
9804,7d67e7ef4b8a49008ae8d88816b68811da0b1881,Thomas Darton,PERSON
9805,7d6ea139cc6941bcacb2731b91e8a68c9d53d043,NULL,NULL
9806,7d7255ec9a213b7fe04cb8c08b326e0aacd2fd9b,"National Heart, Lung & Blood Institute",ORG
9807,7d7255ec9a213b7fe04cb8c08b326e0aacd2fd9b,University of Iowa Health Ventures',ORG
9808,7d72d21a0917313358079562171eb01fb45b9d74,NULL,NULL
9809,7d74f80829cedeb9a50ff2a0f62c1742820fec3a,ICU,ORG
9810,7d77a3ace0c0ac79ad35a19de4a458ef584117a8,NULL,NULL
9811,7d77a852039f1cfc2c13843ecfa721c1fe49528c,Doris Duke Charitable Foundation Clinical Research Fellowship,ORG
9812,7d77a852039f1cfc2c13843ecfa721c1fe49528c,"National Heart, Lung & Blood Institute",ORG
9813,7d77a852039f1cfc2c13843ecfa721c1fe49528c,Asociacion Benefica PRISMA,ORG
9814,7d77a852039f1cfc2c13843ecfa721c1fe49528c,Johns Hopkins University,ORG
9815,7d77a852039f1cfc2c13843ecfa721c1fe49528c,Eduardo Rebagliati Martins,PERSON
9816,7d787fd0d2ef92f3430670b2c19a5102e67fd167,NIH,ORG
9817,7d787fd0d2ef92f3430670b2c19a5102e67fd167,M. Turman,PERSON
9818,7d7ae06b934fc522ac85ca03044df16bdeecc287,NULL,NULL
9819,7d7cca1798df9f6cc105267761e5be74859a566b,NULL,NULL
9820,7d7da3a23085ac998f2681c9af584fa9b11505b8,Hai Pang,PERSON
9821,7d7da3a23085ac998f2681c9af584fa9b11505b8,Gewei Lian,PERSON
9822,7d7da3a23085ac998f2681c9af584fa9b11505b8,Hongkui,PERSON
9823,7d7da3a23085ac998f2681c9af584fa9b11505b8,Hui Wang,PERSON
9824,7d7da3a23085ac998f2681c9af584fa9b11505b8,Ministry of Science & Technology of China,ORG
9825,7d818b52fe2023e674ede3b28750a434744d9e4b,NULL,NULL
9826,7d8318edbfd691997b695a769434adf5f3fd677f,NULL,NULL
9827,7d9010402bfd4162828fa2e26ef869c0715724e3,Emma Children,ORG
9828,7d9010402bfd4162828fa2e26ef869c0715724e3,EUROPA,ORG
