ID,PaperID,EntityName,EntityType
5971,4c71e5b4d4b332ee8522373d949ceff2bed03718,Functional Genomics Center Zurich,ORG
5972,4c76e1e9a4f5afc01accd2dbbd43f0463744e8d2,PLOS Pathogens,ORG
5973,4c7ae8ea3cf737fe457b191ae7a7dc2fcaee44bf,C.M. Rice,PERSON
5974,4c7cbcc5bec46c8c956a8f05adab670eb353cc30,NULL,NULL
5975,4c84dbfd01f7b2009ebed54376da8afcbcf1ec64,Andrew Ball,PERSON
5976,4c84dbfd01f7b2009ebed54376da8afcbcf1ec64,Gail Wertz,PERSON
5977,4c84dbfd01f7b2009ebed54376da8afcbcf1ec64,National Institutes of Health Grant,ORG
5978,4c874a97c374c6cd2375e7c5f0f690ee911dc3dd,NULL,NULL
5979,4c9604ca5c3d30db29127225cc52ad90b50c1b13,NULL,NULL
5980,4c9d7e3db46a6026e1554f2fa3df4f93645381e1,Public Health Service,ORG
5981,4c9f3df22b058cb0b95c53f12cdffd1c5fe1ce93,Mid-Career Researcher Program,ORG
5982,4c9f3df22b058cb0b95c53f12cdffd1c5fe1ce93,Korea Health Technology R&D Project,ORG
5983,4c9f3df22b058cb0b95c53f12cdffd1c5fe1ce93,Priority Research Centers Program,ORG
5984,4ca552dd7e18609e57226f02001bf51bec3000bb,NULL,NULL
5985,4cb55c99b99ef1944a0b43b342a8bc9eda6ae227,Johan Neyts,PERSON
5986,4cb55c99b99ef1944a0b43b342a8bc9eda6ae227,National Science Council,ORG
5987,4cb6f55ffe1a352419056feaae3bd4e164ce2119,NULL,NULL
5988,4cbd54dab5ad14f6d8c5ad9fb9bc223cb4431ba3,Maria Rosario Araneta,PERSON
5989,4cbde00704ec55e2d030ca4f8ecb73da6ba959ee,Investigation,ORG
5990,4cbde00704ec55e2d030ca4f8ecb73da6ba959ee,B.-J.B.,PERSON
5991,4cbde00704ec55e2d030ca4f8ecb73da6ba959ee,Chinese Scholarship Council,ORG
5992,4cbebfa064d2b234ab25b2a1d0ffaf97739bcb04,AstraZeneca,ORG
5993,4cbebfa064d2b234ab25b2a1d0ffaf97739bcb04,Anders Källen,PERSON
5994,4cbebfa064d2b234ab25b2a1d0ffaf97739bcb04,Carolyn Jones,PERSON
5995,4cbebfa064d2b234ab25b2a1d0ffaf97739bcb04,Peter Barnes,PERSON
5996,4cbebfa064d2b234ab25b2a1d0ffaf97739bcb04,David Candlish,PERSON
5997,4cbebfa064d2b234ab25b2a1d0ffaf97739bcb04,Helen Brereton,PERSON
5998,4cc161090a796945e7bda63489feb4f268bfeb3a,American Journal Experts,ORG
5999,4cc161090a796945e7bda63489feb4f268bfeb3a,National Natural Science Foundation of China,ORG
6000,4cc3f3b34e4353ec33df7c231e22112232ae7218,Mariano Lampacrescia,PERSON
6001,4cc4711e7794e52f303fdd8557dd175e71989c7b,Rosa,PERSON
6002,4ccdf68a98517afb602bd6ab2eca8e77fac05830,Special Fund for Agro-scientific Research,ORG
6003,4ccdf68a98517afb602bd6ab2eca8e77fac05830,Nabii Bio,ORG
6004,4cd3f43501d49e775838473a3edafb55e57d08df,Kazumasa Yokoyama,PERSON
6005,4cd3f43501d49e775838473a3edafb55e57d08df,Aiko Ohnuma,PERSON
6006,4cd3f43501d49e775838473a3edafb55e57d08df,Kim Barrymore,PERSON
6007,4cd5e0a3e13b16bea2c7e595e6a77344fa3caebc,Daniel Streicker,PERSON
6008,4cd5e0a3e13b16bea2c7e595e6a77344fa3caebc,Gustavo Delhon,PERSON
6009,4cd8e92fcab8da2c840ff39f14ca35bf5ba6e444,Department of Health,ORG
6010,4cd92be2bf6b804588415da689ae6afa8ef97099,Indiana State Department of Health,ORG
6011,4cd92be2bf6b804588415da689ae6afa8ef97099,Jane Kovach,PERSON
6012,4ce340ef89eb6535f11ace1d627d98e619e2d17b,NULL,NULL
6013,4ce5891928816eb6068228ce463b91ed70df44e1,a Clinician Scientist Fellowship,ORG
6014,4ce5891928816eb6068228ce463b91ed70df44e1,UK Department of International Development,ORG
6015,4ce5891928816eb6068228ce463b91ed70df44e1,Ramon Areces Foundation,ORG
6016,4ce5891928816eb6068228ce463b91ed70df44e1,Spanish Society of Pediatrics,ORG
6017,4ceca734c7185a61184a7e464e454b7f7d958dba,LAB,ORG
6018,4ceca734c7185a61184a7e464e454b7f7d958dba,Medical Research Council Unit,ORG
6019,4ceca734c7185a61184a7e464e454b7f7d958dba,Essa Jarra,PERSON
6020,4ceca734c7185a61184a7e464e454b7f7d958dba,Christian Bottomley,PERSON
6021,4ceca734c7185a61184a7e464e454b7f7d958dba,Yin Bun Cheung,PERSON
6022,4ceca734c7185a61184a7e464e454b7f7d958dba,Pamela Collier Njai,PERSON
6023,4ceca734c7185a61184a7e464e454b7f7d958dba,Augustin Fombah,PERSON
6024,4cfaea8e65d7e5f6884cffa4055f7f0b48ca164c,NULL,NULL
6025,4d0b62b91c66f47c6aff69dfa0ed2c25ffe064ae,Michael P. Busch,PERSON
6026,4d0b62b91c66f47c6aff69dfa0ed2c25ffe064ae,Blood Systems Research Institute,ORG
6027,4d0d82be6ba94422e252ff243a2cd89d13ea736a,NULL,NULL
6028,4d10ef49bd91ac16d18f53f428f4ef3acc96469a,NULL,NULL
6029,4d1125dd2aac5fa05600973b570834950bbcbccc,National Institutes of Health,ORG
6030,4d140ee8fb10afd86c19fc5ad4749771dc37d146,German Research Foundation,ORG
6031,4d1696e014e57ca335e9fe116840afda273d2ba9,Zagreb University Grant,ORG
6032,4d1696e014e57ca335e9fe116840afda273d2ba9,Matea Kvaternik Celjak,PERSON
6033,4d1c9efa716ac08a4527a14023fc714ef4e3d8ae,NULL,NULL
6034,4d1f54f77265414c23216e284e9bdb257a8e7e26,National Institute of Allergy & Infectious Diseases,ORG
6035,4d1f54f77265414c23216e284e9bdb257a8e7e26,Chinese Scholarship Council,ORG
6036,4d1f54f77265414c23216e284e9bdb257a8e7e26,Marcel Muller,PERSON
6037,4d1f54f77265414c23216e284e9bdb257a8e7e26,Cedric Feschotte,PERSON
6038,4d1f54f77265414c23216e284e9bdb257a8e7e26,Rachel Cosby,PERSON
6039,4d1f54f77265414c23216e284e9bdb257a8e7e26,Melanie Hoffner,PERSON
6040,4d1f54f77265414c23216e284e9bdb257a8e7e26,Earl Poptic,PERSON
6041,4d1f54f77265414c23216e284e9bdb257a8e7e26,Christina Gaughan,PERSON
6042,4d1f8955a62f01fe7a4d7d19593bdbd6047f4f41,Biotechnology & Biological Science Research Council,ORG
6043,4d1f8955a62f01fe7a4d7d19593bdbd6047f4f41,Alison Downing,PERSON
6044,4d2c66f3c30a2fd8f14f75c3f5405e2ba61b9345,Bayerische Tierseuchenkasse,PERSON
6045,4d2c66f3c30a2fd8f14f75c3f5405e2ba61b9345,LAB,ORG
6046,4d2c66f3c30a2fd8f14f75c3f5405e2ba61b9345,Tim Tiedemann,PERSON
6047,4d2e434006533cb3bbb701dffb53169b40a9c315,Braun Stiftung,ORG
6048,4d392425fe3005f145fdfa835421ff0aa5fe0104,V. Dorenlor,PERSON
6049,4d44402d0831ef5a86694ff70f9764a46fa06deb,NULL,NULL
6050,4d44adb48335ef12290b3584771b424aa28185e5,PHS,ORG
6051,4d44adb48335ef12290b3584771b424aa28185e5,Tongji Hospital,ORG
6052,4d44adb48335ef12290b3584771b424aa28185e5,National Research Foundation of Korea,ORG
6053,4d44adb48335ef12290b3584771b424aa28185e5,Yonsei University College of Medicine,ORG
6054,4d44adb48335ef12290b3584771b424aa28185e5,Olivier Schwartz,PERSON
6055,4d44adb48335ef12290b3584771b424aa28185e5,Joseph Hinnebusch,PERSON
6056,4d44adb48335ef12290b3584771b424aa28185e5,Ralph Steinman,PERSON
6057,4d4b94ef0c1fb8139c207f5cd7fe3037747fd551,The University of Newcastle,ORG
6058,4d4b94ef0c1fb8139c207f5cd7fe3037747fd551,Nicole Cole,PERSON
6059,4d4de01a6f9ad02ac0939d54713c209153fa66df,American Journal Experts,ORG
6060,4d5640c129096fd8a4da9d32030420def86285e5,Jill Ascher,PERSON
6061,4d5640c129096fd8a4da9d32030420def86285e5,Maria Rios,PERSON
6062,4d5640c129096fd8a4da9d32030420def86285e5,Caren Chancey,PERSON
6063,4d5640c129096fd8a4da9d32030420def86285e5,ZIKV,ORG
6064,4d5640c129096fd8a4da9d32030420def86285e5,Jacob Sykes,PERSON
6065,4d5640c129096fd8a4da9d32030420def86285e5,Yong,PERSON
6066,4d5640c129096fd8a4da9d32030420def86285e5,Steve Rubin,PERSON
6067,4d5640c129096fd8a4da9d32030420def86285e5,Amy Rosenberg,PERSON
6068,4d601f59175ab8d983670ce69504c80be6fb38a4,Hai Ping Huang,PERSON
6069,4d754b08444d19e6df8559afad357bb13be89bd8,Kuwait University Research Sector,ORG
6070,4d754b08444d19e6df8559afad357bb13be89bd8,"Research Unit for Genomics, Proteomics & Cellomics Studies",ORG
6071,4d7ed140eb8fb2b02900f7ed3ad33e99dc438989,NIH,ORG
6072,4d7ed140eb8fb2b02900f7ed3ad33e99dc438989,Pediatric Biosciences,ORG
6073,4d7ed140eb8fb2b02900f7ed3ad33e99dc438989,Ron,PERSON
6074,4d7ed140eb8fb2b02900f7ed3ad33e99dc438989,Darrin Mittelstaedt,PERSON
6075,4d94a96a67f554bab5caafc4501fb7fda538609f,MINECO,ORG
6076,4d94a96a67f554bab5caafc4501fb7fda538609f,"""Fondo Social Europeo""",ORG
6077,4d968bbfddfa8eb4f1cad1f00ed121ec2c4a4df6,Robert Colbert,PERSON
6078,4d968bbfddfa8eb4f1cad1f00ed121ec2c4a4df6,University of Wisconsin-Madison Department of Pediatrics,ORG
6079,4d9b9c94e5b2cd4016b42cdc8fbcb85fa908bc64,Department of Homeland Security,ORG
6080,4d9b9c94e5b2cd4016b42cdc8fbcb85fa908bc64,Canadian Safety & Security Program,ORG
6081,4d9b9c94e5b2cd4016b42cdc8fbcb85fa908bc64,One Health,ORG
6082,4d9b9c94e5b2cd4016b42cdc8fbcb85fa908bc64,Ryan Ritterson,PERSON
6083,4d9b9c94e5b2cd4016b42cdc8fbcb85fa908bc64,Roger Barrette,PERSON
6084,4d9b9c94e5b2cd4016b42cdc8fbcb85fa908bc64,Christina Gummert,PERSON
6085,4d9b9c94e5b2cd4016b42cdc8fbcb85fa908bc64,Burns,PERSON
6086,4d9b9c94e5b2cd4016b42cdc8fbcb85fa908bc64,Andrea Duncan,PERSON
6087,4db3931c4b24ae432d68b7e24f593b1272445523,Chang Gung Memorial Hospital,ORG
6088,4dbe45a5961f17aaa90175a28dfec6fe5ab9094d,NULL,NULL
6089,4dcde213ebf72aff0935b2714faf7fd691736c5e,Guangdong Science & Technology Project,ORG
6090,4dcde213ebf72aff0935b2714faf7fd691736c5e,National Nature Science Foundation of China,ORG
6091,4dd0f09aa22d567e9f5f9a0bebd8686be35da853,NULL,NULL
6092,4dd9d9ada59d79f3212e4451dd620f25cc84d86d,National Natural Science Foundation of China,ORG
6093,4dd9d9ada59d79f3212e4451dd620f25cc84d86d,Shandong Provincial Natural Science Foundation,ORG
6094,4dee76896810956dac4627041734652c1c953947,Riddhi Thakkar,PERSON
6095,4dee76896810956dac4627041734652c1c953947,Kawathar Muhammad,PERSON
6096,4dee76896810956dac4627041734652c1c953947,Kelly Harpula,PERSON
6097,4dee76896810956dac4627041734652c1c953947,King Saud University,ORG
6098,4dfa5a3533ef3b79abb871f4b4132f8b654a52eb,NULL,NULL
6099,4dfc59a66e7a86f6a40c5fafad4c12f483ce40bc,"Ministry of Education, Culture, Sports",ORG
6100,4dfc59a66e7a86f6a40c5fafad4c12f483ce40bc,University of Tokyo,ORG
6101,4dfc59a66e7a86f6a40c5fafad4c12f483ce40bc,JSR Corporation,ORG
6102,4dfc59a66e7a86f6a40c5fafad4c12f483ce40bc,Kevin Boru,PERSON
6103,4e0851aa892c56090edbc47e9506313d2a1b20e0,Vladimir Minin,PERSON
6104,4e0851aa892c56090edbc47e9506313d2a1b20e0,NSF,ORG
6105,4e0851aa892c56090edbc47e9506313d2a1b20e0,NIH,ORG
6106,4e0851aa892c56090edbc47e9506313d2a1b20e0,James B. Pendleton Charitable Trust,ORG
6107,4e1119e030d3d053276c55c9220a388d743bb0e3,Dieter Häussinger,PERSON
6108,4e1119e030d3d053276c55c9220a388d743bb0e3,Klaus Cichutek,PERSON
6109,4e1119e030d3d053276c55c9220a388d743bb0e3,Sumit K. Chanda,PERSON
6110,4e1119e030d3d053276c55c9220a388d743bb0e3,Heinz Ansmann Foundation,ORG
6111,4e19f6204f9b71da1d578f07164ad58db49b8f92,Xiangdong Ding.,PERSON
6112,4e19f6204f9b71da1d578f07164ad58db49b8f92,Zhen Tan.,PERSON
6113,4e19f6204f9b71da1d578f07164ad58db49b8f92,China Agricultural University,ORG
6114,4e1a080ea558bba7654e05d59ed0b6c6e686b66e,Canadian Cystic Fibrosis Foundation,ORG
6115,4e1a080ea558bba7654e05d59ed0b6c6e686b66e,Canadian Institutes of Health Research,ORG
6116,4e2f13bbb7637dc94eba63f2170cbcbceafcc4c0,Northwestern University,ORG
6117,4e2f13bbb7637dc94eba63f2170cbcbceafcc4c0,Auxiliary Board of Northwestern Memorial Hospital,ORG
6118,4e2f13bbb7637dc94eba63f2170cbcbceafcc4c0,National Institute of Diabetes & Digestive Diseases,ORG
6119,4e2f13bbb7637dc94eba63f2170cbcbceafcc4c0,Andrew Z. Wei,PERSON
6120,4e2f13bbb7637dc94eba63f2170cbcbceafcc4c0,Center for Comparative Medicine,ORG
6121,4e30ead25a8574d9013af8ea6f6d5a1be19e41b1,French Infectious Diseases Society,ORG
6122,4e30ead25a8574d9013af8ea6f6d5a1be19e41b1,Cyril Rousseau,PERSON
6123,4e30ead25a8574d9013af8ea6f6d5a1be19e41b1,Kevin,PERSON
6124,4e30ead25a8574d9013af8ea6f6d5a1be19e41b1,Patrick Peretti-Watel,PERSON
6125,4e30ead25a8574d9013af8ea6f6d5a1be19e41b1,Jean-Claude Desenclos,PERSON
6126,4e30ead25a8574d9013af8ea6f6d5a1be19e41b1,Elisabetta Andermarcher,PERSON
6127,4e30ead25a8574d9013af8ea6f6d5a1be19e41b1,Mélanie Christensen,PERSON
6128,4e30ead25a8574d9013af8ea6f6d5a1be19e41b1,Institut de Recherche pour le Développement,ORG
6129,4e30ead25a8574d9013af8ea6f6d5a1be19e41b1,University of Montpellier,ORG
6130,4e388424e65f63b5cc6b567b0980d430cb2d738c,Ilker Donmez,PERSON
6131,4e388424e65f63b5cc6b567b0980d430cb2d738c,National Natural Scientific Foundation of China,ORG
6132,4e3d9e4efadec3ac6b84928d59d18992b155d3ea,National Health Laboratory Service,ORG
6133,4e3d9e4efadec3ac6b84928d59d18992b155d3ea,Lesley Workman,PERSON
6134,4e3d9e4efadec3ac6b84928d59d18992b155d3ea,Western Cape Health Department,ORG
6135,4e3d9e4efadec3ac6b84928d59d18992b155d3ea,Red Cross Children Hospital,ORG
6136,4e40f15493a3858973a18ef28a6f533926167e81,Ann-Kathrin Mork,PERSON
6137,4e40f15493a3858973a18ef28a6f533926167e81,Thomas Willer,PERSON
6138,4e45854eace4e5bb9255ad31f7425545f931f3fe,Fernando Nájera,PERSON
6139,4e45854eace4e5bb9255ad31f7425545f931f3fe,Ma. Jesús Palacios,PERSON
6140,4e45854eace4e5bb9255ad31f7425545f931f3fe,Susana Sánchez,PERSON
6141,4e45854eace4e5bb9255ad31f7425545f931f3fe,Irene Zorrilla,PERSON
6142,4e45854eace4e5bb9255ad31f7425545f931f3fe,Center for Analysis & Diagnosis of Wildlife,ORG
6143,4e45854eace4e5bb9255ad31f7425545f931f3fe,José Francisco Ruiz-Fons,PERSON
6144,4e45854eace4e5bb9255ad31f7425545f931f3fe,Francisco Soler,PERSON
6145,4e45854eace4e5bb9255ad31f7425545f931f3fe,European Union,ORG
6146,4e45854eace4e5bb9255ad31f7425545f931f3fe,Junta de Extremadura,ORG
6147,4e45854eace4e5bb9255ad31f7425545f931f3fe,Ministerio de Economía y Competitividad,ORG
6148,4e45a8379e00a6551b99dcb0c8ba91b7b358f853,NULL,NULL
6149,4e550e034ccca6fa2a91e481ddba24db67bc9ae5,NULL,NULL
6150,4e65fbf4e2a747fb763730223d749a1a1288ca99,NULL,NULL
6151,4e6709b68cb7312fda8a1c5a2b2505d21a38a1e9,Yoko Ito,PERSON
6152,4e6709b68cb7312fda8a1c5a2b2505d21a38a1e9,Karen Edeen,PERSON
6153,4e6709b68cb7312fda8a1c5a2b2505d21a38a1e9,Andrew Berglund.,PERSON
6154,4e6709b68cb7312fda8a1c5a2b2505d21a38a1e9,Philip Weston,ORG
6155,4e6709b68cb7312fda8a1c5a2b2505d21a38a1e9,Kathryn Holmes,PERSON
6156,4e687843401f339f6b5e8ae35626d0d0ef0b3e7e,NULL,NULL
6157,4e69eb0c40279678624a4085b3544199d0f5b712,NULL,NULL
6158,4e6b644a4ef4abd5283c18ec18237ca58e0d52e3,African Academy of Sciences',ORG
6159,4e6b644a4ef4abd5283c18ec18237ca58e0d52e3,New Partnership for Africa Development Planning,ORG
6160,4e6b644a4ef4abd5283c18ec18237ca58e0d52e3,Agency,ORG
6161,4e6d4c7d205f8a78c8b6adf1e0a27a23254851d7,Dong-Yan Jin,PERSON
6162,4e6e76a1940fbfadea1d88bbcbfe4f1554f7719b,Iain Manfield,PERSON
6163,4e6e76a1940fbfadea1d88bbcbfe4f1554f7719b,Sally Harrison,PERSON
6164,4e6e76a1940fbfadea1d88bbcbfe4f1554f7719b,Michael Blank,PERSON
6165,4e6e76a1940fbfadea1d88bbcbfe4f1554f7719b,SELEX,ORG
6166,4e6e76a1940fbfadea1d88bbcbfe4f1554f7719b,Universityes of Leeds,ORG
6167,4e6e76a1940fbfadea1d88bbcbfe4f1554f7719b,Royal Society Leverhulme Trust Senior Research Fellowship,ORG
6168,4e6e76a1940fbfadea1d88bbcbfe4f1554f7719b,EPSRC,ORG
6169,4e70161128a045145f613dfd2029d383e4dde823,Daniel Streicker,PERSON
6170,4e70161128a045145f613dfd2029d383e4dde823,MerlinTuttle.org,ORG
6171,4e741d57fb2db417d3a82fae701233ed7d4c5b55,Hong Kong New Immigrant Service Association,ORG
6172,4e741d57fb2db417d3a82fae701233ed7d4c5b55,United Christian Nethersole Community Health Service,ORG
6173,4e83f87fdf5b15fb7962c1b6235b520817924a9b,Lawrence M. Liao,PERSON
6174,4e83f87fdf5b15fb7962c1b6235b520817924a9b,"Ministry of Education, Culture, Sports",ORG
6175,4e86bcd31bd05b5c131e397b7d3a74fe4020bb0b,NULL,NULL
6176,4e8f8ad6957ffac26673761935854e6c05b7768e,ESRF,ORG
6177,4e8f8ad6957ffac26673761935854e6c05b7768e,Mark,PERSON
6178,4e951550757b4a9f7b9b5167c9774a1113c787e9,NULL,NULL
6179,4e9aa1aef7efca6b41b1503135145e0dd75a39ce,Bonnie Dopheide,PERSON
6180,4e9aa1aef7efca6b41b1503135145e0dd75a39ce,ARC Postdoctoral Fellowship,ORG
6181,4e9aa1aef7efca6b41b1503135145e0dd75a39ce,an Australian Research Council Federation Fellowship,ORG
6182,4e9aa1aef7efca6b41b1503135145e0dd75a39ce,ARC Discovery,ORG
6183,4e9aa1aef7efca6b41b1503135145e0dd75a39ce,ARC Centre of Excellence for Kangaroo Genomics,ORG
6184,4e9f9684ec67208f02fa5b822b18ccfa79ca6b6b,Ministry of Health,ORG
6185,4e9f9684ec67208f02fa5b822b18ccfa79ca6b6b,Cayenne Hospital,ORG
6186,4ea1d124972eda4c488d6446f88964f60bed47fc,Gregg Johannes,PERSON
6187,4ea1d124972eda4c488d6446f88964f60bed47fc,Elizabeth Powell,PERSON
6188,4ea1d124972eda4c488d6446f88964f60bed47fc,Katharine Irvine,PERSON
6189,4ea207323d2fedf5b4f5a4cbb8fd1acd100df8a8,Yi-Miao,PERSON
6190,4ea207323d2fedf5b4f5a4cbb8fd1acd100df8a8,Chen,PERSON
6191,4ea207323d2fedf5b4f5a4cbb8fd1acd100df8a8,Jean Dubuisson,PERSON
6192,4ea207323d2fedf5b4f5a4cbb8fd1acd100df8a8,Scott C. Todd,PERSON
6193,4ea207323d2fedf5b4f5a4cbb8fd1acd100df8a8,Genomics & Proteomics Program Project,ORG
6194,4ea207323d2fedf5b4f5a4cbb8fd1acd100df8a8,Foresight Research Grants,ORG
6195,4ea66e72fc7ed0902b973ab0fc9993aab3d4e4cb,NULL,NULL
6196,4ea6973e872fb9116a21c6539d2aba2ea5c1337c,Kidney Foundation of Canada,ORG
6197,4ea6973e872fb9116a21c6539d2aba2ea5c1337c,Canadian Institutes of Health Research,ORG
6198,4eb0645a5ab563b06ec101914438267b6552a95e,NULL,NULL
6199,4eb512e8b51929e92cae935e6355b1b571e9e7b0,NULL,NULL
6200,4ebae5a999522c721177ba353fbd95a72439e060,Nan-Jong Lee,PERSON
6201,4ebdb50f487a8f6c2421e3e3281b053990cb4fac,Iowa State University Veterinary Diagnostic Laboratory,ORG
6202,4ebdb50f487a8f6c2421e3e3281b053990cb4fac,Wendy Stensland,PERSON
6203,4ebdb50f487a8f6c2421e3e3281b053990cb4fac,Sarah Abate,PERSON
6204,4ec1787f65505b0751777ff1f2cb40d13c0d2b96,Joern Dengjel,PERSON
6205,4ec1787f65505b0751777ff1f2cb40d13c0d2b96,Martin Raff,PERSON
6206,4ec1787f65505b0751777ff1f2cb40d13c0d2b96,Medical Research Council,ORG
6207,4ec19e6a2799bf2bebe635732de198d04ddedf64,NULL,NULL
6208,4ec2396b81441bf6b11b19a271cbc96078a8f3ce,NULL,NULL
6209,4eca3df95a8bf82f07ba51b6978bd4049f8df827,Antonios Kalliaropoulos,PERSON
6210,4ecd138ab31f520b06c5cf095657fab2685a8209,The China Mobile Laboratory Testing Team,ORG
6211,4ecd138ab31f520b06c5cf095657fab2685a8209,Zeliang Chen,PERSON
6212,4ecd138ab31f520b06c5cf095657fab2685a8209,Li Fengjing,PERSON
6213,4ecd138ab31f520b06c5cf095657fab2685a8209,Xiao Shengli,PERSON
6214,4ed134293562340d043a5e0b6f5d822df7cf7079,NCBS,ORG
6215,4ed270652370f2ffd9aecd7288519c77d7b925ea,Vladimir Kiss,PERSON
6216,4ed270652370f2ffd9aecd7288519c77d7b925ea,Zvulun Elazar,PERSON
6217,4ed270652370f2ffd9aecd7288519c77d7b925ea,Yael Helman.,PERSON
6218,4ed270652370f2ffd9aecd7288519c77d7b925ea,Yael Mutsafi,PERSON
6219,4ed62784e978048e7494deb2f61a562c8140067e,LCDR Gabriel Defang,PERSON
6220,4ed62784e978048e7494deb2f61a562c8140067e,Richard Jarman,PERSON
6221,4ed62784e978048e7494deb2f61a562c8140067e,U.S. Navy,ORG
6222,4ed809f5b348f735454271411a4bef01bfad0734,NULL,NULL
6223,4ee2232fd9b2088955ad781243f135dc76edbaf1,Yoko Kido,PERSON
6224,4ee2232fd9b2088955ad781243f135dc76edbaf1,Kayoko Maeda,PERSON
6225,4ee2232fd9b2088955ad781243f135dc76edbaf1,Justin Mott,PERSON
6226,4ee2232fd9b2088955ad781243f135dc76edbaf1,Intramural Research Program,ORG
6227,4ee2232fd9b2088955ad781243f135dc76edbaf1,Blood Institute,ORG
6228,4ee3d76ee71e4eac590b1b228fc72dc372cdc16f,Marijke Keestra,PERSON
6229,4ee51bb838b0cdc2e59317a4b837f2997795b665,NULL,NULL
6230,4ef4cb3ed4814b1afceebb92b410e53fd5646f4e,Jeanine Bernaud,PERSON
6231,4ef4cb3ed4814b1afceebb92b410e53fd5646f4e,Dominique Rigal,PERSON
6232,4ef4cb3ed4814b1afceebb92b410e53fd5646f4e,Stéphanie Cordeil.,PERSON
6233,4ef4cb3ed4814b1afceebb92b410e53fd5646f4e,PLATIM,ORG
6234,4ef4cb3ed4814b1afceebb92b410e53fd5646f4e,Ju-Tao Guo,PERSON
6235,4ef4cb3ed4814b1afceebb92b410e53fd5646f4e,Cosset LAB,ORG
6236,4ef4cb3ed4814b1afceebb92b410e53fd5646f4e,NIH,ORG
6237,4ef4cb3ed4814b1afceebb92b410e53fd5646f4e,ANRS,ORG
6238,4ef6fc1277c3190055c77131bd2030f18ecb54ac,World Health Organization,ORG
6239,4ef6fc1277c3190055c77131bd2030f18ecb54ac,Alessandra Carattoli,PERSON
6240,4ef6fc1277c3190055c77131bd2030f18ecb54ac,Orsola Bitti,PERSON
6241,4ef86c928be12807b78ebc327eb41f0380cf0b75,NULL,NULL
6242,4f0e7fc5e32e927fd76e1f5c156cb9caee8eda2a,European Science Foundation,ORG
6243,4f0e7fc5e32e927fd76e1f5c156cb9caee8eda2a,Jillian Bryce,PERSON
6244,4f0e7fc5e32e927fd76e1f5c156cb9caee8eda2a,Ioanna Stravridou,PERSON
6245,4f2216e3b39b7303a9e4d7df96874542c853a3a5,Prof,PERSON
6246,4f2216e3b39b7303a9e4d7df96874542c853a3a5,National Natural Science Foundation of China,ORG
6247,4f2216e3b39b7303a9e4d7df96874542c853a3a5,Priority Academic Program Development of Jiangsu Higher Education Institutions,ORG
6248,4f25223579f443edc058800f30c4fe8847a6ab57,Ministry of Health,ORG
6249,4f25223579f443edc058800f30c4fe8847a6ab57,Directorate-General for Disease Control & Environmental Health,ORG
6250,4f2e6240097fc7f8699ec07c84d37bbc8a15310c,NULL,NULL
6251,4f380911a4cf1b78dce1c016c1c0cc2f95a15f7b,EASE,ORG
6252,4f3a25f455f5b0a76e0379e91f028a69de4be389,Jeffrey Lipman,PERSON
6253,4f3a25f455f5b0a76e0379e91f028a69de4be389,Women Hospital,ORG
6254,4f47adf53fef07c0ca76beb4b100bbdfa54b2b0b,Jun Feng,PERSON
6255,4f47adf53fef07c0ca76beb4b100bbdfa54b2b0b,NSFC,ORG
6256,4f47adf53fef07c0ca76beb4b100bbdfa54b2b0b,NIH,ORG
6257,4f47adf53fef07c0ca76beb4b100bbdfa54b2b0b,UCLA Jonsson Comprehensive Cancer Center,ORG
6258,4f47adf53fef07c0ca76beb4b100bbdfa54b2b0b,JCCC Pilot Grant,ORG
6259,4f4a156d0bc65afd5d8f5b80b4bb8436a590955a,Charlene Lamprecht,PERSON
6260,4f4a156d0bc65afd5d8f5b80b4bb8436a590955a,Angela Linke,PERSON
6261,4f4a156d0bc65afd5d8f5b80b4bb8436a590955a,Nancy A. Erickson,PERSON
6262,4f5a550869a4ff5f8c754a9aa89453486cab2985,NULL,NULL
6263,4f67438d123ec1a0d283496cba0ad18fdc5c8e31,Jingzhou Health Bureau,ORG
6264,4f67438d123ec1a0d283496cba0ad18fdc5c8e31,Timothy M. Uyeki,PERSON
6265,4f67438d123ec1a0d283496cba0ad18fdc5c8e31,Nijuan,PERSON
6266,4f695bec496fb166d09c3377627d86cc587c2f27,NULL,NULL
6267,4f7c1aeb6e5b1e35d6be98d478259a83a8dd6993,NULL,NULL
6268,4f8b4be3920af4adbfcad1d03f96c10ff2adc674,Brazilian Institutes for financial support,ORG
6269,4f8b4be3920af4adbfcad1d03f96c10ff2adc674,Graduate Education,ORG
6270,4f8b4be3920af4adbfcad1d03f96c10ff2adc674,Araucaria Foundation,ORG
6271,4f9d106c41459601d3804f9db29621c92c321921,Andrew Massey,PERSON
6272,4f9d106c41459601d3804f9db29621c92c321921,Douglas Grindlay,PERSON
6273,4f9d106c41459601d3804f9db29621c92c321921,Novartis Animal Health,ORG
6274,4f9d106c41459601d3804f9db29621c92c321921,The University of Nottingham,ORG
6275,4fa344b02899cb75cb81db82d2cee5f624343c54,National Nature Scientific Foundation,ORG
6276,4fa344b02899cb75cb81db82d2cee5f624343c54,Scientific & Technological Bureau,ORG
6277,4fa344b02899cb75cb81db82d2cee5f624343c54,Liver Disease Key Laboratory,ORG
6278,4fa871503ddbbaaead7a34fce89298a36648f662,Otto Haller,PERSON
