ID,PaperID,EntityName,EntityType
743,422787d1a8391db8a23e809e861e477df0753c99,Marcia Triunfol,PERSON
744,422787d1a8391db8a23e809e861e477df0753c99,Alain Barrat,PERSON
745,423baddbc6e2994d437e729127a1935b95e2921e,NULL,NULL
746,424b818d38dae03881b9c7b8093d9a9e6b1031ff,NULL,NULL
747,430088e2d738c4c20413082888b2666668c9105f,National Natural Science Foundation of China,ORG
748,4346e63e692fcda7d3076d25df3e6f50b9c31407,NULL,NULL
749,4380f0251c595d6cb551e643198d2dacd3c6746c,Major Special Project of Construction Program of China Medical University,ORG
750,4380f0251c595d6cb551e643198d2dacd3c6746c,Shengjing Hospital,ORG
751,43d416dbb7adeae604a4d124de169309f8ecd3c2,NULL,NULL
752,43d4eadd45196bbbafecfb3c888c18274d917859,Khalifa University,ORG
753,43d4eadd45196bbbafecfb3c888c18274d917859,Government of Abu Dhabi,ORG
754,43f760b5cb9c3b430c6d0b31fa90d42e71a6429c,NSF,ORG
755,444bf5fa32b194dccaa78fc04d31c64212ad1674,Ben Demeo,PERSON
756,444bf5fa32b194dccaa78fc04d31c64212ad1674,Kotaro Kelley,PERSON
757,444bf5fa32b194dccaa78fc04d31c64212ad1674,National Science Foundation Graduate Research Fellowship Program,ORG
758,444bf5fa32b194dccaa78fc04d31c64212ad1674,MIT J-Clinic for Machine Learning & Health,ORG
759,447c606a4b4aeb4c066160c4243666695258c80f,NULL,NULL
760,4485b9462ebf52c0062692d7ab7e423c2ae05d9e,National Institutes of Health,ORG
761,4485b9462ebf52c0062692d7ab7e423c2ae05d9e,Sanofi Pasteur,ORG
762,4485b9462ebf52c0062692d7ab7e423c2ae05d9e,Trellis Biosciences,ORG
763,44a440cc1c135c938d2216ea672f8ef4f9c01296,NULL,NULL
764,44b6eea3629b4e13595dc49813ee39a0d20dc5f2,NULL,NULL
765,44c680c61bc9c00ce628b5a26b6fa6539a47ad92,NULL,NULL
766,44ee8f0bb55088bfc778fe6f7afe1f0fcea42010,Chinese Academy of Metrology,ORG
767,44ee8f0bb55088bfc778fe6f7afe1f0fcea42010,Hybribio,ORG
768,453ebcf634bce39c00259fd65a0ffbf3c197c306,NULL,NULL
769,45f184e736c4a857bc0e3df0d55962f743c1493a,NULL,NULL
770,4602afcb8d95ebd9da583124384fd74299d20f5b,NULL,NULL
771,46030e9b8451bf3b0c90833dbeacce286a263a09,Mount Sinai Institute for NeuroAIDS Disparities NIMH,ORG
772,46030e9b8451bf3b0c90833dbeacce286a263a09,Research Council of Norway,ORG
773,46030e9b8451bf3b0c90833dbeacce286a263a09,NIH,ORG
774,46030e9b8451bf3b0c90833dbeacce286a263a09,CamCAN,ORG
775,46030e9b8451bf3b0c90833dbeacce286a263a09,University of Cambridge,ORG
776,46030e9b8451bf3b0c90833dbeacce286a263a09,Ariana Anderson,PERSON
777,4609a2dd3568a7241548b7303e0d836e33d4d5ca,NULL,NULL
778,461a32146936c2db3491cfe5fe95fbabae4a3d27,NULL,NULL
779,462cbb326ccd8587cae7a3538c8c6712d9013698,NULL,NULL
780,46634d03aa169aab9c372746ebaf3aaa65d7c7d9,NULL,NULL
781,46c496bc5e9bb4292796a387a601cd63f4cbec39,UK Wellcome Trust,ORG
782,46c496bc5e9bb4292796a387a601cd63f4cbec39,National Science Foundation,ORG
783,46c496bc5e9bb4292796a387a601cd63f4cbec39,Richard Sever,PERSON
784,46c496bc5e9bb4292796a387a601cd63f4cbec39,Wangui Mbuguiro,PERSON
785,46c496bc5e9bb4292796a387a601cd63f4cbec39,Konrad Kording,PERSON
786,46c496bc5e9bb4292796a387a601cd63f4cbec39,eLife,ORG
787,46c5f4a01496ab4fe89b1dfba7b7f94445766640,NULL,NULL
788,46ecc5f1ac34e8f2befad14d000ad7d0cde539d8,NULL,NULL
789,47236f3c7fe98fc3ab9a033df5d29ec778509a09,Dr E Savino,PERSON
790,475b615fd202273ccfb8b46a8135703d9874d4dc,ETE,ORG
791,478ba63e9a318f16e5f90909358c2b4dd68f1395,NULL,NULL
792,47a7579cf81744a0a83b1b64cc9017fb600452cd,Department of Communicable Diseases Control & Prevention in Shenzhen Center for Disease Control & Prevention,ORG
793,47b07518dc0f608e53198bb5f8a95caa1c164fe5,NULL,NULL
794,47c77dd54b1dd1cc47e4ecf287d0500c7ed792ca,Makoto Ohnishi,PERSON
795,47c77dd54b1dd1cc47e4ecf287d0500c7ed792ca,National Institute of Infectious Diseases,ORG
796,47c77dd54b1dd1cc47e4ecf287d0500c7ed792ca,Editage,PERSON
797,47c77dd54b1dd1cc47e4ecf287d0500c7ed792ca,Japan Agency for Medical Research & Development,ORG
798,47c77dd54b1dd1cc47e4ecf287d0500c7ed792ca,Quarantine Station,ORG
799,47c77dd54b1dd1cc47e4ecf287d0500c7ed792ca,Influenza Virus Research Center,ORG
800,47f65bff75b7752a38ccbb540fbd74955b3addea,NULL,NULL
801,47f99622879e0b7467b10fc44d5c7f5257a877cb,M. Dixon,PERSON
802,47f99622879e0b7467b10fc44d5c7f5257a877cb,M. Gowland-Pryde,PERSON
803,47f99622879e0b7467b10fc44d5c7f5257a877cb,G. Ould,PERSON
804,4840f8430105778e9a8973743e866adad6254186,NULL,NULL
805,48656efc59191537073975938f25f201524971af,Yi Ning,PERSON
806,48b7966e4d83d9e9789c35151fd6d870dbc6551a,NULL,NULL
807,48df5b06710467cbe5b41dd851e946fc936ecf15,NULL,NULL
808,48f486ccea11b4ba01186e287124316c962857f7,NULL,NULL
809,48fe4c881f0e7546bc34e5c8ab6aa9f3235ffcad,Andrew Davidson,PERSON
810,48fe4c881f0e7546bc34e5c8ab6aa9f3235ffcad,Allison Hicks,PERSON
811,490a0e0b43ae5d73e13a6b714626f15a3fef9fbf,NULL,NULL
812,4919d5781ff33b7e946a7b24bb0068c340709b7b,Ellen Carlin,PERSON
813,4919d5781ff33b7e946a7b24bb0068c340709b7b,CEPI,ORG
814,4919d5781ff33b7e946a7b24bb0068c340709b7b,Jayna Cummings,PERSON
815,493aa8aa2e9122620b1dcaf102ab62e643ad5632,NULL,NULL
816,4977a01aec602236d923e970569adab5bdc5865e,Wenjie Tan,PERSON
817,4977a01aec602236d923e970569adab5bdc5865e,Guizhen Wu,PERSON
818,49ac69f362c27acbc6de0c5cbb640267e7a1e797,National Natural Science Foundation of China,ORG
819,49ac69f362c27acbc6de0c5cbb640267e7a1e797,National Health Commission of China & Ethics Commission,ORG
820,4a1cdb80b4dbdc8ce0bede07d2ef5e47bf1274c9,NULL,NULL
821,4a24fcf8d2a7c69aef247ea12a740145daf68407,US Army Research Office,ORG
822,4a24fcf8d2a7c69aef247ea12a740145daf68407,Singapore Infectious Diseases Initiative,ORG
823,4a24fcf8d2a7c69aef247ea12a740145daf68407,NMRC,ORG
824,4a24fcf8d2a7c69aef247ea12a740145daf68407,NRF,ORG
825,4a2cf4eeb236cbaa2885c9940554afc57cb4c9d5,NULL,NULL
826,4a908bb4c3229f4128139e44e69529f0c2d1666d,Ross Sparks,PERSON
827,4a908bb4c3229f4128139e44e69529f0c2d1666d,National Natural Science Foundation of China,ORG
828,4a9b8339e4848f1167074f91a27411a2d8c46609,NULL,NULL
829,4aa612e5029df4c2a1db5a3655144affc80731be,NULL,NULL
830,4b1a08339bb5508f830e09f1a2c3a8022526cce0,National Health & Medical Research Council,ORG
831,4b1a08339bb5508f830e09f1a2c3a8022526cce0,AstraZeneca,ORG
832,4b1a08339bb5508f830e09f1a2c3a8022526cce0,a Thoracic Society of Australia,ORG
833,4b1a08339bb5508f830e09f1a2c3a8022526cce0,Fellowships,ORG
834,4b1a08339bb5508f830e09f1a2c3a8022526cce0,Brightspark & McCusker Foundations,ORG
835,4b56993a4d0f091e70ef5dec2e5a61c3043f752e,NULL,NULL
836,4b57ff228e46255a0ba7114af86ff26af4152d9b,National Institutes of Health,ORG
837,4b5ba0d8c476c899a79cec7872f7d2287937a59d,NULL,NULL
838,4b8bdaf9670d7c24f952ca38bfe6c699152421b7,NULL,NULL
839,4bc43084ccdb8d3bb704ca577473169cd1a64f9c,Yuanyuan Yu.,PERSON
840,4bc43084ccdb8d3bb704ca577473169cd1a64f9c,Jingyuan,PERSON
841,4bd697fdded7ee65154e28def586a7e9b60e7078,NULL,NULL
842,4c159330655513984fac5ab8e0c575512d33b514,Frost,PERSON
843,4c159330655513984fac5ab8e0c575512d33b514,Alejandro de Miquel Bleier,PERSON
844,4c159330655513984fac5ab8e0c575512d33b514,Lilo,PERSON
845,4c159330655513984fac5ab8e0c575512d33b514,Manfred Fuchs,PERSON
846,4c159330655513984fac5ab8e0c575512d33b514,OpenPlant Fund,ORG
847,4c159330655513984fac5ab8e0c575512d33b514,University of Cambridge RCUK Catalyst Seed Fund,ORG
848,4c159330655513984fac5ab8e0c575512d33b514,EMBL PhD Fellowship,ORG
849,4c159330655513984fac5ab8e0c575512d33b514,Wellcome Trust,ORG
850,4c159330655513984fac5ab8e0c575512d33b514,Oliver Gatty Studentship,ORG
851,4c159330655513984fac5ab8e0c575512d33b514,Wellcome Ph.D.,ORG
852,4c159330655513984fac5ab8e0c575512d33b514,NERC,ORG
853,4c2d265c52f6bef1ab88d1a3fc984f44f5851b67,NULL,NULL
854,4c31b4667c88438ca8f01c976f8859c3c58a17f5,NULL,NULL
855,4c35605124dd8011395240fac71e80b52ddbbe7e,NULL,NULL
856,4c827cc7a4ee6303458c5953dba87324daf22489,NULL,NULL
857,4c84d1153daa335f5ff6d61db665024b32ac8195,NULL,NULL
858,4c96d9cfc6da83e41b0889579d1e8b25765bd355,NULL,NULL
859,4cac59a3723dd505a622cc58ec53b3574c88d795,NULL,NULL
860,4cc91ce442f6fd13456d4e51508605fbcf891ecd,MRC Centre,ORG
861,4ce668fe6eee9f59ed5ad0dfc0e9787777acd3be,NULL,NULL
862,4cf94d4b683312e3603e7ddf952954985c35dde6,NULL,NULL
863,4d1090e239baa1ea54af521f4b8bd8b5ab51fd35,NULL,NULL
864,4d2600919d48235342c2d36933db873933a9aab8,NULL,NULL
865,4d60493c2a4c1369445f11035a9f69f10a197468,NULL,NULL
866,4d78edaed764c1f015c0a45c5a8724525f8ab922,Christopher Loo.,PERSON
867,4d78edaed764c1f015c0a45c5a8724525f8ab922,Jeffrey Barnet,PERSON
868,4d78edaed764c1f015c0a45c5a8724525f8ab922,Jonah Sacha,PERSON
869,4d78edaed764c1f015c0a45c5a8724525f8ab922,Paul Spellman,PERSON
870,4da8a87e614373d56070ed272487451266dce919,David Balding,PERSON
871,4da8a87e614373d56070ed272487451266dce919,Mike Hubank,PERSON
872,4dbde66230e386fe4ba89b6dd17382527631964c,Emergent BioSolutions,ORG
873,4dbde66230e386fe4ba89b6dd17382527631964c,Julie Dyall,PERSON
874,4de1480ef058af6f4a43f5fc13aab543cd8dd088,Alan Perelson,PERSON
875,4de1480ef058af6f4a43f5fc13aab543cd8dd088,Laboratory Directed Research,ORG
876,4de1480ef058af6f4a43f5fc13aab543cd8dd088,Response Program,ORG
877,4de1480ef058af6f4a43f5fc13aab543cd8dd088,DARPA,ORG
878,4e2bc97a6164191ba3d53abfa49ccd973aa80326,NULL,NULL
879,4e3f4e31c370281c2d721d6113265c25d9c566c5,NULL,NULL
880,4e4797b808c48e3b9514b3f598ebcff6a598eddc,NULL,NULL
881,4e4beb03faeb030e9e3b13d47b8b7a197f4715c8,NULL,NULL
882,4e74fa29e6eb9dfba40b7c3b2af788f93cf14564,NULL,NULL
883,4e7cd4e923777d6caaa76bb2b93f6121bcd5b6a3,NULL,NULL
884,4eb1a40e3c30cbd54d5349d4e25db1ad25f2b39b,NULL,NULL
885,4eb8b7fd0032816e4a29d65b06939266d6446624,Mark Mayford,PERSON
886,4eb8b7fd0032816e4a29d65b06939266d6446624,Brian Roth.,PERSON
887,4eb8b7fd0032816e4a29d65b06939266d6446624,Susumu Tonegawa,PERSON
888,4eb8b7fd0032816e4a29d65b06939266d6446624,Yves Dupraz,PERSON
889,4eb8b7fd0032816e4a29d65b06939266d6446624,Gérard Parésys,PERSON
890,4eb8b7fd0032816e4a29d65b06939266d6446624,Marion Ruinart de Brimont,PERSON
891,4eb8b7fd0032816e4a29d65b06939266d6446624,Karim Benchenane,PERSON
892,4eb8b7fd0032816e4a29d65b06939266d6446624,Sophie Bagur,PERSON
893,4eb8b7fd0032816e4a29d65b06939266d6446624,Anne Didier,PERSON
894,4eb8b7fd0032816e4a29d65b06939266d6446624,Claire Zhang,PERSON
895,4ed084719f40fac25989dbc99d08c2c609b33289,NULL,NULL
896,4f030bbfb35b1e3d40ef4b0e1f12ea8d82bc7900,NULL,NULL
897,4f1c22de2d2e0b3f2a12bf2a557d429d3ae31a5b,Muriel Dietrich,PERSON
898,4f1c22de2d2e0b3f2a12bf2a557d429d3ae31a5b,Nicolas Diotel,PERSON
899,4f1c22de2d2e0b3f2a12bf2a557d429d3ae31a5b,Axel Hoarau,PERSON
900,4f392ef1aa2234dda52ab8e6540f275322a20697,Helene Verhije,PERSON
901,4f392ef1aa2234dda52ab8e6540f275322a20697,Ellen Collison,PERSON
902,4f392ef1aa2234dda52ab8e6540f275322a20697,Catherine Gilbert,PERSON
903,4f392ef1aa2234dda52ab8e6540f275322a20697,Thiagarajan Venkataraman,PERSON
904,4f392ef1aa2234dda52ab8e6540f275322a20697,HHS,ORG
905,4f53e43ba1bfb84611eaa839994f9297cdd65dc9,NULL,NULL
906,4f5901d41427c10d4dafdc6d3cef2dd20bba871a,NULL,NULL
907,4f5f812dec32f2da50e3b8bb7a63626f45933f6a,NULL,NULL
908,4f8d24c531d2c334969e09e4b5aed66dcc925c4b,NULL,NULL
909,4ffcd1d8e0f56c5a238bbd4040ec23410ef71a1b,Ministry of Interior & Safety,ORG
910,4ffcd1d8e0f56c5a238bbd4040ec23410ef71a1b,Si/Gun/Gu,ORG
911,500c5ea0961b573ba5355d364ca94c00a0a26e4a,Ana C. Alcalá,PERSON
912,50688ca74af7fb4395c03e3cf7ec3bddc84e6165,Julia Calzada-Wack,PERSON
913,50688ca74af7fb4395c03e3cf7ec3bddc84e6165,Marion Fisch,PERSON
914,50688ca74af7fb4395c03e3cf7ec3bddc84e6165,Anja Zeigerer,PERSON
915,50688ca74af7fb4395c03e3cf7ec3bddc84e6165,Helmholtz Association,ORG
916,50688ca74af7fb4395c03e3cf7ec3bddc84e6165,German Diabetes Research Center,ORG
917,50688ca74af7fb4395c03e3cf7ec3bddc84e6165,W.M.; Investigation D.J.,ORG
918,507f31c10039eee488b98373f0df204b06accb95,NULL,NULL
919,50903a4e5afc3c8703ea7fc2c16bf42b8a8635fb,Prof,PERSON
920,50a217a2dacfe1364383ec8c681f64f2fd76dbe7,Prof,PERSON
921,50aa3305f87a409bd1601bdec5d3cd404fe825a3,Director of Research,ORG
922,50aa3305f87a409bd1601bdec5d3cd404fe825a3,University of Venda,ORG
923,50be51724c114a2dcfbc9618d94a0166822003de,L. de Meulder,PERSON
924,50be51724c114a2dcfbc9618d94a0166822003de,R. Sikkema,PERSON
925,50be51724c114a2dcfbc9618d94a0166822003de,Netherlands Organisation for Scientific Research,ORG
926,50be51724c114a2dcfbc9618d94a0166822003de,Conceptualization,ORG
927,50be853b37945ba63f2fa2c4654b8c57ce0c1597,NULL,NULL
928,50e56e8760bd4a81c2a8b891668eeebd1d04127f,Colin Crump,PERSON
929,50ed5cabf8d74c2a700184f876ad15de2239adfa,NULL,NULL
930,510ecab01c66bc2a911abcf67451ec482ed18a05,National Natural Science Foundation of China,ORG
931,510ecab01c66bc2a911abcf67451ec482ed18a05,National Natural Science Foundation for Young Scholars of China,ORG
932,5129bb31949c66ebd544658c531004046d4102da,Ying-ying Mao,PERSON
933,514a0f8afdc838a2a8b384c79637a15217a4d921,Department of Pathology Pilot Grant,ORG
934,515d0c8dd3d5e837775f19c7b2577f2d2e8e3b88,NULL,NULL
935,516415a9a48ce502ff279fcaebcef641fa74c630,NULL,NULL
936,518b635f78bdc65dc6666380eafc3b7a283b3af7,NULL,NULL
937,522da4df2c31909547ac81763ad28d318fdb88e6,NULL,NULL
938,523e5aa79d3872b88747a191cff6980d556510e6,NULL,NULL
939,5241581d168b90832f88103bd40c8db2d843a6ea,Beijing Fuwai Hospital,ORG
940,5241581d168b90832f88103bd40c8db2d843a6ea,Peking Union Medical College,ORG
941,526c800695643e303ad5671d00693dd0f9b84eb0,Kirill Yefimov,PERSON
942,526c800695643e303ad5671d00693dd0f9b84eb0,Teshome Bizuayehu.,PERSON
943,52a8089242fbe484e537cd8ea5c0c9ec3bf32150,Muller Lab,ORG
944,52a8089242fbe484e537cd8ea5c0c9ec3bf32150,Ella Hartenian,PERSON
945,52a8089242fbe484e537cd8ea5c0c9ec3bf32150,Sarah Gilbertson,PERSON
946,52a8089242fbe484e537cd8ea5c0c9ec3bf32150,Romain Vasseur,PERSON
947,52e88fad10a7a632c989627528d3411d99fb322d,McLellan Laboratory,ORG
948,52e88fad10a7a632c989627528d3411d99fb322d,John Ludes-Meyers,PERSON
949,52e88fad10a7a632c989627528d3411d99fb322d,VIB,ORG
950,52e88fad10a7a632c989627528d3411d99fb322d,VLAIO,ORG
951,52e88fad10a7a632c989627528d3411d99fb322d,FWO,ORG
952,52e88fad10a7a632c989627528d3411d99fb322d,FWO-EOS,ORG
953,52e88fad10a7a632c989627528d3411d99fb322d,VIB-IRC,ORG
954,52e88fad10a7a632c989627528d3411d99fb322d,VIB-CMB,ORG
955,530f3ba1a2c044305d73123fd8d2246f63120bc3,NULL,NULL
956,532dc582abd41e833303742ca40976db63fe6fc1,Glaunsinger LAB,ORG
957,532dc582abd41e833303742ca40976db63fe6fc1,NIH,ORG
958,53326420d7eb607538a248c0da27d3b092f651e2,ANR,ORG
959,53326420d7eb607538a248c0da27d3b092f651e2,REACTing,ORG
960,53442eacc3f233078507fa37b78267399e8c1e3b,Aaron Brault,PERSON
961,53442eacc3f233078507fa37b78267399e8c1e3b,Brandy,PERSON
962,53442eacc3f233078507fa37b78267399e8c1e3b,Nikhil Chakravarty,PERSON
963,53442eacc3f233078507fa37b78267399e8c1e3b,Cedars-Sinai Medical Center Institutional Research Award,ORG
964,537009c0181c3269f40753f75ddca4d17ae8abae,NULL,NULL
965,53726a84035f04167440dde803026c996d8794c0,NULL,NULL
966,538632fe0548a99c7db35480edcd74802237c1df,NULL,NULL
967,53bfbed1d1353b6fcc48b2dbf37878bdc9eb5841,NULL,NULL
968,53d0f495085900746ae8492a12b1283c056e7308,David Ansell.,PERSON
969,53d0f495085900746ae8492a12b1283c056e7308,Bala Hota,PERSON
970,53d4687229c3d2940589c42fa3038ddc8712808b,National Institutes of Health Research,ORG
971,540f321681ba936b7463b73e60fb389d8f1fbb57,Lianwei Li.,PERSON
972,540f321681ba936b7463b73e60fb389d8f1fbb57,Wendy Li,PERSON
973,54122e9771f67d234bdcc67172a788bc96eec34e,NULL,NULL
974,541777e512aa3907a9db91cde5207a07eabde5ef,NULL,NULL
975,541e7d329fa466fe7b961263666386dddec75894,NULL,NULL
976,544f23d64a007c69bc637743a3ebe7809d9c9c69,NULL,NULL
977,5470929d340ca0fbb030ce8e00a885a0d730adbe,NULL,NULL
978,54ae20515fcef8417e255b19df1a5bf6f2ab40bb,NULL,NULL
979,54cfc3c68e1e4832fee5b3294e5673e37978ebdf,NULL,NULL
980,54d2fd5689ac3255e8041c36b5fb333a3bd3f9b2,NULL,NULL
981,5502de277b6ee34f29d813cc49d7cda1168c202d,NULL,NULL
982,5507325ad63261970f22c625abcfa59f99e24efd,Prof,PERSON
983,5507325ad63261970f22c625abcfa59f99e24efd,Sabine Petry,PERSON
984,5507325ad63261970f22c625abcfa59f99e24efd,Korennykh LAB,ORG
985,5507325ad63261970f22c625abcfa59f99e24efd,NIH,ORG
986,5507325ad63261970f22c625abcfa59f99e24efd,N.S.W,ORG
987,552548a4e9a576953acad9fa549ec4d796fe52c9,USDA National Institute of Food & Agriculture,ORG
988,552548a4e9a576953acad9fa549ec4d796fe52c9,National Science Foundation,ORG
989,552548a4e9a576953acad9fa549ec4d796fe52c9,Jarred Yasuhara-Bell,PERSON
990,553ee978cf0dbcd9955699dbcb6f30b776d61e98,NULL,NULL
991,5570cb9ff2905fda60cfd6e94f3c32774b765265,NULL,NULL
992,5579c8733222689f36b41d31b76700ab4f4dd96e,NULL,NULL
993,5585d267f9b505b068f9f72bff5f12c248472f0a,NULL,NULL
994,558d318e1655da9f5e9507ccf24fc773a0d377ff,NULL,NULL
995,55d15b44cadac3402124640369b8ef956bc017a8,NULL,NULL
996,55e0d20b6cc56c2cdc131e1dcc51f752575cf532,NULL,NULL
997,564f8823050b52b5f5c36638ac1ae07557963f36,N. Mooney,PERSON
998,564f8823050b52b5f5c36638ac1ae07557963f36,Australian Research Council,ORG
999,56a81431a148344381a1da80c877885f3f3d6d59,NULL,NULL
1000,5712a549cb69448023417bc00bd1d050576e8475,NULL,NULL
1001,57a86b3acd182c955877afd4792719a4e9a0ac32,NULL,NULL
1002,57c5661bf42468bb2898c1e26aa18a0d02237bfc,Andrew Azman,PERSON
1003,57c5661bf42468bb2898c1e26aa18a0d02237bfc,Michael Mina,PERSON
1004,57c5661bf42468bb2898c1e26aa18a0d02237bfc,Emergency Response Program,ORG
1005,57c5661bf42468bb2898c1e26aa18a0d02237bfc,Emergency Response Program of Peng Cheng Laboratory,ORG
1006,57c5661bf42468bb2898c1e26aa18a0d02237bfc,US Centers for Disease Control & Prevention,ORG
1007,57e01ad2a4961cd5cc6a3733f5f8c013a8946f3c,NULL,NULL
1008,57eb12d93057a4bc1a043420327251b2327c9b39,NULL,NULL
1009,584b43ae1d473b93ad7b6c95d681e8f356ba82cd,NULL,NULL
1010,58869cc8053741f55e3db6e1d45e758a79e3fb3f,Resolve to Save Lives,ORG
1011,58bc0f2712ea1ced1f886c9fdd17b8cf014e66cb,NULL,NULL
1012,58d20da3ef5357d091ffdcd46e09df8659f5701a,Prof,PERSON
1013,58d20da3ef5357d091ffdcd46e09df8659f5701a,Dutch Research Council,ORG
1014,58f8e789cec67e7bb6323e5d2997c2c1b390a3a3,Wikidata,ORG
1015,58f8e789cec67e7bb6323e5d2997c2c1b390a3a3,Ralf Stephan,PERSON
1016,58f8e789cec67e7bb6323e5d2997c2c1b390a3a3,Finn,PERSON
1017,58fd342d5c70641bd4e72aa822f0e532c0127ca3,NULL,NULL
1018,5913eb54f45440b5b524bf9bea5fc8b47115e825,University of Geneva,ORG
1019,5913eb54f45440b5b524bf9bea5fc8b47115e825,Swiss National Science Foundation,ORG
1020,594d23a412649df7dbfef5347a2a0c208ed4417d,National Key R&D Program of China,ORG
1021,598b8f280571ace476ad56a469e7959918fa7958,NIAID,ORG
1022,598b8f280571ace476ad56a469e7959918fa7958,NIH,ORG
1023,598d3eb737dfa7701ce8c29c86bc9f6589d8a581,NULL,NULL
1024,5998e7fb99b5c58f7563017ad679fbe2f9974a0c,NULL,NULL
1025,59b585747f7b8fe57d10f2c7504cd7cd38bd87c5,Prof,PERSON
1026,59eab95c43fdea01481fdbf9bae45dfe28ffc693,NULL,NULL
1027,59ebacae3048d5db81d51968371b6350658e8b94,NULL,NULL
1028,5a0089eb2fc6fc7eabc5f98b7216e1568967b7c7,NULL,NULL
1029,5a425d474d13cbcfc448f36de539d4a679f7b618,Advanced Photon Source,ORG
1030,5a425d474d13cbcfc448f36de539d4a679f7b618,D.E.Shaw Research,ORG
1031,5a51f0a5a8d59d0e6598256bbb2a411196bd2d72,NULL,NULL
1032,5a5a7b6d40c4b752aabf69f69bbd7c71e2658e8e,NULL,NULL
1033,5a843f4299b04090ff76451decfe9f0b025cfe48,S. Ye,PERSON
1034,5a843f4299b04090ff76451decfe9f0b025cfe48,Sabeti Laboratory,ORG
1035,5a843f4299b04090ff76451decfe9f0b025cfe48,B. Chak,PERSON
1036,5a843f4299b04090ff76451decfe9f0b025cfe48,Boca Biolistics,ORG
1037,5a9164999237a46d3d6aed53bd59b17d91a9e6d0,NULL,NULL
1038,5a9f31802c72069630e3cb55d014ffb8e8b362d3,NULL,NULL
1039,5aa0306fa361d31085f6df03d7e71307534b34c6,NULL,NULL
1040,5b11e063f09adbfdaf7fd515ecc6c09a83674263,NULL,NULL
1041,5b1a2b3207e3f674b94f6f271b92c29f3a8a6754,Key Laboratory of Molecular Imaging,ORG
1042,5b25c63b89586e93a09b5e213a20cfd9b0418b60,Gourab Ghoshal,PERSON
1043,5b25c63b89586e93a09b5e213a20cfd9b0418b60,Silvio Ferreira,PERSON
1044,5b27a16123f46b5aaeda3171d22e075dcbd36ee6,NULL,NULL
1045,5b53db319389827d3bb4940c2cc3d1e35289691b,NULL,NULL
1046,5b9a15ad62b0e85fcb5012e7e08e5183b4da786b,Pandemic Prediction & Forecasting Science,ORG
1047,5ba386b58c8d194e8cbe581eed95f7c64d05cd53,NULL,NULL
1048,5bb41c4446cd4096b2bd85f44b00a7475ad752da,NULL,NULL
1049,5bb89950ec5a06e2b7f69b2a9c4213dda19b1ab0,NULL,NULL
1050,5bbc428de7fc2f10c24d8439edda26d84b319687,Taojun Hu,PERSON
1051,5bbc428de7fc2f10c24d8439edda26d84b319687,Yuying Li,PERSON
1052,5befd6872c7ce4e7ce1ef969d34b2227368620af,NULL,NULL
1053,5c31897d01f3edc7f58a0f03fceec2373fcfdc3d,NULL,NULL
1054,5c525cc04075b7c82e52b1e80d96bb394b1a0907,NULL,NULL
1055,5cb61edbbbed7a03b791fe1628e1d68577a9a980,EEC,ORG
1056,5cd48b8ab4ef66ca582df97a293d22a5088fa568,National Natural Science Foundation of China,ORG
1057,5cf2bec1530cef38cd0eea173fb90ba1a788e11f,NULL,NULL
1058,5cfb44ecdfb61b2898b6cf7315b1e810874a9560,NULL,NULL
1059,5d1153144d8351b9737e133f2f1688c078c66186,Schoggins LAB,ORG
1060,5d3612cd95331a2f0c43ef9d03ce583b5ff8c995,NULL,NULL
1061,5d768aca47f1452fd3e3d2c246926b8532ca1c87,NULL,NULL
1062,5d9e490190986584d799e2828c6fd9679e5ae159,Jeanine Baisch,PERSON
1063,5d9e490190986584d799e2828c6fd9679e5ae159,Cynthia Silverman,PERSON
1064,5daceb492bad28a61fc43c4be83a164042d8c430,NULL,NULL
1065,5dc2c157ddcd97f36c94faab478c38f463f78ae3,Sydney Informatics Hub,ORG
1066,5dc2c157ddcd97f36c94faab478c38f463f78ae3,University of Sydney,ORG
1067,5dc2c157ddcd97f36c94faab478c38f463f78ae3,Centre for Infectious Diseases & Microbiology Laboratory Services,ORG
1068,5dc2c157ddcd97f36c94faab478c38f463f78ae3,Prevention Research Support Program,ORG
1069,5dc2c157ddcd97f36c94faab478c38f463f78ae3,NHMRC Centre of Research Excellence in Emerging Infectious Diseases,ORG
1070,5de22810c166459e1cdc4f9dcd8976ecdbcbead8,NULL,NULL
1071,5e78cd85d425e3bfef6fe7cfabbcfa1cf6ae1859,NULL,NULL
1072,5ec284329dfa97be65ed5e598c40426f03499186,NULL,NULL
1073,5f06ba54c9208857d92abfd16488c44217f8d726,H. Kasai,PERSON
1074,5f06ba54c9208857d92abfd16488c44217f8d726,K. Yamanaka,PERSON
1075,5f2e586d719f24d65278de208759dab8213327f3,NULL,NULL
1076,5f390d49e1013bb9d4e4e7ece57004c4538737c1,NULL,NULL
1077,5f6a410a4ba086b296100a8a5a10df59eb337c90,NSF,ORG
1078,5f6a410a4ba086b296100a8a5a10df59eb337c90,Centers for Disease Control & Prevention,ORG
1079,5f72fd41d7ba8d4d7de7aa1f83fc5c90ffa50b03,NULL,NULL
1080,5f7e6772c35ba7d67891202d43e0a43917f90971,NULL,NULL
1081,5fb2cce255dd56b944ae52cec664bd7f4f222c66,NULL,NULL
1082,5fee35a22d17fd777231c338a57ac4a93a670cc1,NULL,NULL
